BinBase name,L1_PAT_907,L2_PAT_907,L3_PAT_907,normL1_PAT_907,normL2_PAT_907,normL3_PAT_907
521677,19952,23275,25767,8.053431384990639e-5,9.616072629768962e-5,1.0578257031669233e-4
521666,1665,2260,2182,6.7206110946318225e-6,9.337196194748809e-6,8.957875128304523e-6
520868,79231,65484,26388,3.198082508340985e-4,2.705473254942173e-4,1.0833199307318963e-4
520865,6363,4609,2152,2.5683632669755128e-5,1.9042096133450116e-5,8.834714608666973e-6
520862,2989,2977,2661,1.206480874585857e-5,1.2299483660073985e-5,1.092433809185075e-5
520631,129834,95866,79766,5.24062354871128e-4,3.9607064177247316e-4,3.274674003136291e-4
519942,2257,4595,4588,9.110161706056471e-6,1.8984255095075566e-5,1.8835348803236093e-5
519090,104344,94872,77864,4.211744408758336e-4,3.9196392804788014e-4,3.1965902336860834e-4
517908,6361,4960,4786,2.567555986363545e-5,2.0492253595554908e-5,1.9648208232843927e-5
517902,6378,1060,7609,2.5744178715652712e-5,4.379392905501654e-6,3.123761313073745e-5
514161,274,582,1018,1.1059744383958675e-6,2.4045345952848706e-6,4.179246966367556e-6
513579,1881,3652,2332,7.592474155557033e-6,1.508824801027551e-5,9.573677726492278e-6
511804,228,162,212,9.202998976432767e-7,6.69303444048366e-7,8.703343387720252e-7
511719,28253,56505,66504,1.1404049564962937e-4,2.3345056238242544e-4,2.7302223993252246e-4
509844,85974,79274,109980,3.470257166665924e-4,3.2752074829314916e-4,4.51506464991261e-4
488159,359,554,51890,1.4490686984821769e-6,2.28885251853577e-6,2.1302664546641694e-4
486463,4017,67,1492,1.621423109137299e-5,2.7681068364963286e-7,6.125183176640857e-6
476084,1978,1386,1932,7.984005252361409e-6,5.726262799080465e-6,7.931537464658268e-6
474821,7528,8978,16769,3.0386042234467487e-5,3.7092631609050804e-5,6.884262512673628e-5
474672,147097,92013,572738,5.937427808931275e-4,3.801519617112488e-4,0.002351290323205718
474251,8191,9043,12942,3.3062177463140696e-5,3.7361179287218356e-5,5.313144817163939e-5
474221,68501,65033,74131,2.764976460020267e-4,2.6868401775800854e-4,3.043337493750425e-4
474043,25767,24558,4292,1.0400599764286978e-4,1.0146144431444304e-4,1.7620165009478928e-5
425777,685,793,1484,2.764936095989669e-6,3.276281673644162e-6,6.092340371404177e-6
425770,25065,22523,18570,1.0117244269486285e-4,9.305383623642808e-5,7.623636165564392e-5
425127,1820,2314,1499,7.346253568906858e-6,9.560297342764932e-6,6.153920631222952e-6
422265,164109,182065,223772,6.624100697471074e-4,7.522020465473195e-4,9.186625266778001e-4
421543,2910,6831,5008,1.1745932904131294e-5,2.8222295224039434e-5,2.0559596078161803e-5
417901,32175,1886,35879,1.2987126845031766e-4,7.792014169600112e-6,1.472958761358561e-4
417820,5133,5481,4000,2.071885690615324e-5,2.2644766523636382e-5,1.64214026183401e-5
417688,3772,3849,5307,1.5225312341712453e-5,1.590215405026025e-5,2.1787095923882725e-5
412153,3145,1696,1166,1.2694487623193444e-5,7.0070286488026465e-6,4.786838863246139e-6
407336,34859,32479,223772,1.4070497426292537e-4,1.3418707752621531e-4,9.186625266778001e-4
406926,913,634,812,3.6852359936329457e-6,2.619372737818914e-6,3.33354473152304e-6
406851,241699,281625,201958,9.755945831600102e-4,0.0011635344594451919,8.291084074986824e-4
406846,204698,194303,277536,8.262436335429098e-4,8.027633770921583e-4,0.0011393825992709094
405282,3851,9182,6036,1.554418818343973e-5,3.793545816822282e-5,2.477989655107521e-5
404192,32930,29448,18981,1.3291875276049604e-4,1.216644927181252e-4,7.792366077467836e-5
404164,65172,68754,6438,2.6306046021582293e-4,2.840573394574158e-4,2.643024751421839e-5
404049,19886,20369,16064,8.026791124795701e-5,8.415457933222943e-5,6.594835291525384e-5
400553,2845,3623,5781,1.1483566705241763e-5,1.496843443078537e-5,2.3733032134156028e-5
400202,5811,6230,7517,2.3455538180724037e-5,2.5739262076674817e-5,3.085992087051563e-5
396760,2665,2001,1043,1.0757014154470756e-5,8.267136984819632e-6,4.281880732732181e-6
396036,143308,165599,149992,5.784488496993977e-4,6.841727224133665e-4,6.15769755382517e-4
391901,109631,80663,51627,4.4251490385320205e-4,3.332594056004528e-4,2.1194693824426109e-4
391335,2702,3840,2839,1.0906361067684796e-5,1.58649705255909e-5,1.1655090508366885e-5
390198,5653,3578,10249,2.2817786497269488e-5,1.4782516807438602e-5,4.207573885884192e-5
390194,4972393,3774654,4452087,0.02007058231992169,0.015594993347474944,0.01827737827971948
390145,13455,12317,12807,5.430980317013284e-5,5.0887719261381014e-5,5.2577225833270414e-5
390130,37941,57368,29591,1.5314516849334895e-4,2.3701604924794236e-4,1.2148143121982547e-4
389549,4534,5117,6118,1.830105147330972e-5,2.1140899525898078e-5,2.511653530475118e-5
385008,43331,34445,30275,1.749013809858808e-4,1.4230961191509856e-4,1.2428949106756162e-4
384914,7966,2076,512,3.215398677467694e-5,8.576999690397578e-6,2.1019395351475325e-6
383524,57700,53687,46744,2.3290045655270642e-4,2.218079876581767e-4,1.919005109979224e-4
382948,6158,5154,6475,2.4856170042488147e-5,2.1293765127316533e-5,2.6582145488438036e-5
382947,516,397,516,2.082783978876889e-6,1.6402065881926006e-6,2.1183609377658728e-6
382905,43871,38473,47156,1.7708103863819382e-4,1.5895130495600484e-4,1.9359191546761142e-4
382622,1105,1246,1651,4.460225381122021e-6,5.1478524153349636e-6,6.7779339307198755e-6
382616,115809,165525,175352,4.6745180195688693e-4,0.00068386699121052955,7.198814479827932e-4
382613,59594,97594,82562,2.4054540394804135e-4,4.032098785089891e-4,3.389459607438488e-4
382601,1303,1232,1213,5.25943318697013e-6,5.090011376960413e-6,4.979790344011635e-6
381736,2156,1981,2708,8.70248499701274e-6,8.184506929998846e-6,1.1117289572616247e-5
381214,2381,24650,1984,9.6106756854765e-6,1.0184154256661866e-4,8.145015698696689e-6
380652,6293,7800,5756,2.5401084455566404e-5,3.222572138010651e-5,2.3630398367791404e-5
380602,1363,1466,1437,5.501617370560465e-6,6.056783018363609e-6,5.8993888906386806e-6
380297,8123,5676,18057,3.278770205507165e-5,2.3450409558139045e-5,7.413031676984179e-5
380205,7639,7174,18117,3.083408297410961e-5,2.963940066421591e-5,7.437663780911689e-5
379924,95084,84674,133163,3.8379734854172506e-4,3.498308630947614e-4,5.466808092165057e-4
379876,6858,2423,5007,2.76816521843754e-5,1.0010631141538215e-5,2.055549072750722e-5
379063,7007,4311,2302,2.82830762402914e-5,1.7810908316620405e-5,9.450517206854728e-6
378996,70659,20467,157373,2.852082038051591e-4,8.455946660085127e-5,6.46071348564009e-4
377666,753,701,989,3.039411504058716e-6,2.8961834214685467e-6,4.06019179738459e-6
377276,4990,778,4599,2.0141651268596275e-5,3.2143091325285727e-6,1.8880507660436528e-5
377232,77090,90512,76627,3.1116631188298334e-4,3.739505760969488e-4,3.145807046088867e-4
377204,17131,16761,36742,6.914762081810075e-5,6.924811744255965e-5,1.50838793750763e-4
376958,16189,10024,22577,6.534532913573248e-5,4.141418347617791e-5,9.268650172856611e-5
374861,147097,92692,41221,5.937427808931275e-4,3.8295725207241444e-4,1.6922665933264932e-4
371572,2761,277,4486,1.1144508848215293e-5,1.144426259267885e-6,1.841660303646842e-5
371569,1032,966,1086,4.165567957753778e-6,3.9910316478439605e-6,4.458410810879337e-6
371565,17651,11138,74985,7.1246550409217e-5,4.601667752969568e-5,3.078397188340581e-4
371564,8863,8728,19283,3.577464031935246e-5,3.605975592379098e-5,7.916347667236303e-5
371554,43289,36012,42516,1.7473185205736755e-4,1.4878367671030714e-4,1.745430884303369e-4
371553,8863,8728,19554,3.577464031935246e-5,3.605975592379098e-5,8.027602669975557e-5
371547,135393,95612,128667,5.465007194807726e-4,3.950212400762492e-4,5.282231526734913e-4
371541,1205,741,1086,4.863865687105914e-6,3.0614435311101186e-6,4.458410810879337e-6
371280,5181,3757,10006,2.091260425302551e-5,1.5522055798084636e-5,4.107813864977776e-5
371271,9934,479,24846,4.009762799643996e-5,1.978989812957823e-6,1.0200154236381952e-4
370221,74130,20467,156406,2.9921855882586006e-4,8.455946660085127e-5,6.421014744810254e-4
370173,11186,5943,2810,4.51512046273583e-5,2.4553520789996536e-5,1.153603533938392e-5
370157,3200,2794,2538,1.2916489791484585e-5,1.1543418658463794e-5,1.0419379961336792e-5
367427,9793,4211,6409,3.952849516500267e-5,1.7397758042516476e-5,2.6311192345235425e-5
367202,2690,2413,2703,1.0857924230966729e-5,9.969316114127822e-6,1.1096762819343321e-5
366123,2183,1160,1415,8.81146787962839e-6,4.792543179605584e-6,5.80907117623781e-6
361344,863,1683,2052,3.483415840640999e-6,6.953319113169136e-6,8.42417954320847e-6
360157,10497,11777,14997,4.237012291912928e-5,4.865670778121979e-5,6.156794376681161e-5
360148,18655,14739,20521,7.529909908129529e-5,6.0894218900178186e-5,8.42459007827393e-5
360106,3551,4010,2994,1.433326726548805e-5,1.6567325991567578e-5,1.2291419859827564e-5
359906,15554,16327,25178,6.278221319273476e-5,6.745504525294859e-5,1.0336451878114175e-4
357445,3300,36508,2895,1.3320130097468478e-5,1.5083290206986262e-4,1.1884990145023646e-5
356187,3685,933,2990,1.4874145275506467e-5,3.854692057389663e-6,1.2274998457209225e-5
355602,3065,3840,2839,1.2371575378406328e-5,1.58649705255909e-5,1.1655090508366885e-5
354270,27088,16524,8345,1.09338086084917e-4,6.826895129293333e-5,3.425915121251203e-5
354256,184835,140669,128356,7.460685595653291e-4,5.811743590792567e-4,5.269463886199155e-4
354254,6665,7272,8750,2.6902626393826485e-5,3.004428793283776e-5,3.5921818227618964e-5
354252,154294,176766,128855,6.227927737147883e-4,7.303092135225522e-4,5.289949585965533e-4
354246,193581,203235,257359,7.813709407266805e-4,8.396659595751214e-4,0.0010565489391133475
353481,400638,428046,290794,0.0016171364490877502,0.0017684732222909066,0.0011938113382493976
351741,249,278,410,1.0050643618998943e-6,1.1485577620089243e-6,1.68319376837986e-6
351285,34648,46914,47917,1.3985329321729935e-4,1.9382531959311755e-4,1.9671608731575062e-4
351222,6696,10662,4605,2.7027754888681493e-5,4.405008222496098e-5,1.890513976436404e-5
350330,942,701,918,3.8022916823682744e-6,2.8961834214685467e-6,3.7687119009090527e-6
350308,3231,995,2596,1.3041618286339591e-5,4.1108452273341e-6,1.0657490299302724e-5
348293,3200,2794,87,1.2916489791484585e-5,1.1543418658463794e-5,3.5716550694889715e-7
347607,107377,202323,73111,4.3341685135632506e-4,8.358980290752936e-4,3.001462917073657e-4
346922,3417,3365,3934,1.3792389255469633e-5,1.3902506723597232e-5,1.6150449475137488e-5
346416,5915,7838,7073,2.3875324098947286e-5,3.2382718484266e-5,2.903714517987988e-5
346408,3480,3515,2130,1.4046682648239486e-5,1.4522232134753127e-5,8.744396894266103e-6
346346,2026,4105,371,8.177752599233677e-6,1.6959818751966312e-5,1.5230850928510443e-6
346256,25694,21592,22132,1.0371134021950153e-4,8.920740718452049e-5,9.085962068727577e-5
346225,15765,14450,25392,6.363389423836077e-5,5.9700214608017834e-5,1.0424306382122295e-4
344676,30120,33860,22759,1.2157646016234866e-4,1.3989268281159058e-4,9.343367554770058e-5
342924,76299,79656,83807,3.0797351706265074e-4,3.290989823402262e-4,3.4405712230880717e-4
342840,29390,33949,24326,1.1862988592866624e-4,1.4026038655554307e-4,9.986676002343531e-5
342183,3300,4368,2895,1.3320130097468478e-5,1.8046403972859646e-5,1.1884990145023646e-5
341344,17484,17619,15110,7.05724710982239e-5,7.279294679437136e-5,6.203184839077972e-5
328993,3685,3402,2990,1.4874145275506467e-5,1.4055372325015686e-5,1.2274998457209225e-5
328824,381,41,89,1.5378695657986334e-6,1.6939161238261114e-7,3.653762082580672e-7
324432,2433,1290,316,9.820568644588124e-6,5.329638535940692e-6,1.2972908068488678e-6
323841,14251,9619,9608,5.752278000576463e-5,3.974092486605699e-5,3.944420908925292e-5
321802,41639,34210,4588,1.680717870086333e-4,1.4133870877095433e-4,1.8835348803236093e-5
320847,218909,205137,150593,8.836049574262809e-4,8.475240777885781e-4,6.182370711259226e-4
320842,4351,4774,1945,1.7562389713359195e-5,1.97237940857216e-5,7.984907023167874e-6
250667,1661,2770,7164,6.7044654823924675e-6,1.144426259267885e-5,2.9410732089447117e-5
250558,1851,1130,1095,7.471382063761865e-6,4.6685980973744045e-6,4.495358966770602e-6
242849,3740,2816,2022,1.5096147443797608e-5,1.1634311718766658e-5,8.30101902357092e-6
241382,5621,6640,4807,2.268862159935464e-5,2.743317820050093e-5,1.9734420596590214e-5
237707,15216,16831,10639,6.14179089585092e-5,6.953732263443239e-5,4.367682561413008e-5
234465,184835,227862,128356,7.460685595653291e-4,9.414124775786961e-4,5.269463886199155e-4
232320,40523,64800,59594,1.6356716119385307e-4,2.677213776193464e-4,2.4465426690933997e-4
230854,30183,22611,31635,1.2183075355511851e-4,9.341740847763953e-5,1.2987276795779727e-4
228851,40539,35870,50481,1.636317436428105e-4,1.4819700332107955e-4,2.0724220639410665e-4
228833,14251,9610,9562,5.752278000576463e-5,3.970374134138764e-5,3.9255362959142006e-5
228307,1633,1946,3112,6.591446196716977e-6,8.039904334062471e-6,1.2775851237068598e-5
227159,10906,18002,28112,4.40210117706034e-5,7.437531234418942e-5,1.1540961760169421e-4
224423,2663,2682,1817,1.0748941348351078e-5,1.1080690351467392e-5,7.45942213938099e-6
224377,10298,10318,3145,4.156687871022133e-5,4.2628845282043456e-5,1.2911327808669904e-5
223738,689,1334,1500,2.7810817082290247e-6,5.511424656546421e-6,6.1580259818775374e-6
223237,1421,1405,1556,5.735728748031123e-6,5.804761351160211e-6,6.387925618534299e-6
223227,16586,16674,17154,6.694778115048854e-5,6.888867670408923e-5,7.042318512875152e-5
223171,2220,2301,2146,8.960814792842431e-6,9.506587807131421e-6,8.810082504739464e-6
223160,2816,6231,2004,1.1366511016506435e-5,2.5743393579415855e-5,8.227122711788389e-6
223108,9298,2613,8505,3.75304756503824e-5,1.0795616662335681e-5,3.4916007317245635e-5
222288,8628,13768,37516,3.482608560029031e-5,5.688252973862903e-5,1.540163351574118e-4
219979,19639,18227,38810,7.92709196921768e-5,7.530490046092326e-5,1.5932865890444482e-4
219417,9472,13435,13159,3.823280978279437e-5,5.550673932586295e-5,5.402230926368434e-5
215929,956,1950,318,3.8588013252060194e-6,8.056430345026628e-6,1.305501508158038e-6
215683,18097,19332,46205,7.304678617390517e-5,7.987021098977168e-5,1.8968772699510107e-4
215676,6178,6431,4801,2.4936898103684927e-5,2.6569694127623716e-5,1.9709788492662703e-5
215644,9979,13401,14407,4.027926613413271e-5,5.536626823266761e-5,5.9145786880606454e-5
214058,1473,1405,1199,5.9456217071427474e-6,5.804761351160211e-6,4.922315434847445e-6
212017,9156,10528,11143,3.6957306415885265e-5,4.349646085766171e-5,4.574592234404093e-5
211126,6784,3914,4839,2.7382958357947318e-5,1.6170701728427806e-5,1.9865791817536933e-5
210861,8864,9012,13540,3.57786767224123e-5,3.7233102702246136e-5,5.5586447863081235e-5
210845,5075,5197,4532,2.0484745528682584e-5,2.1471419745181224e-5,1.8605449166579333e-5
210842,6284,6014,8496,2.5364756828027853e-5,2.4846857484610327e-5,3.487905916135437e-5
210393,2365,3091,4546,9.546093236519076e-6,1.2770474972552466e-5,1.8662924075743522e-5
210312,62986,45371,57488,2.54236883127015e-4,1.874504108636939e-4,2.360083984307839e-4
210297,49022,62746,50263,1.9787255079942417e-4,2.592352709892517e-4,2.063472399514071e-4
210259,21665,14689,30542,8.744867229141048e-5,6.0687643763126225e-5,1.2538561969233582e-4
210228,46625,16626,21968,1.8819729266499022e-4,6.869036457251934e-5,9.018634317992383e-5
209687,163048,780633,704993,6.581274461006182e-4,0.003225187379245729,0.0028942434740278603
209676,164536,143276,80917,6.641336138536587e-4,5.919451867251462e-4,3.321926589170564e-4
209172,7988664,7394779,6479595,0.032245467813625125,0.030551549707879825,0.026601009574695852
208244,7528,8978,16769,3.0386042234467487e-5,3.7092631609050804e-5,6.884262512673628e-5
205795,1108,65,975,4.472334590301538e-6,2.6854767816755423e-7,4.002716888220399e-6
199152,5909,3516,4327,2.3851105680588252e-5,1.4526363637494166e-5,1.7763852282389404e-5
190197,10019,6668,4827,4.044072225652627e-5,2.754886027725003e-5,1.9816527609681914e-5
190007,791,1080,1255,3.1927948203325955e-6,4.46202296032244e-6,5.152215071504206e-6
189939,2875,1864,2017,1.1604658797036932e-5,7.701121109297248e-6,8.280492270297995e-6
189234,4129,4337,5447,1.666630823407495e-5,1.7918327387887427e-5,2.236184501552463e-5
188923,5351,4973,4608,2.1598792773198127e-005,2.054596313118842e-5,1.8917455816327793e-5
187931,4911,7992,11562,1.9822775426868997e-5,3.3018969906386056e-5,4.7466064268312056e-5
187846,1429,404,720,5.768019972509835e-6,1.6691271073798756e-6,2.9558524713012176e-6
187839,915,1035,697,3.693308799752623e-6,4.276105336975671e-6,2.8614294062457624e-6
187836,1717,1063,679,6.930504053743448e-6,4.391787413724772e-6,2.7875330944632317e-6
183432,1507,1050,1209,6.082859411177271e-6,4.3380778780912615e-6,4.963368941393295e-6
170841,69195,90836,111322,2.7929890972555496e-4,3.752891829850455e-4,4.5701584556971414e-4
170728,94453,112556,88860,3.812503782109667e-4,4.6502542252041903e-4,3.648014591664253e-4
170630,13519,19593,16135,5.456813296596253e-5,8.094853320518293e-5,6.623983281172937e-5
170487,18777,17737,27079,7.579154025459564e-5,7.3280464117814e-5,1.1116879037550788e-4
170319,2873,9286,6400,1.1596585990917254e-5,3.8365134453290904e-5,2.627424418934416e-5
170278,2981,4700,5532,1.2032517521379859e-5,1.9418062882884693e-5,2.2710799821164358e-5
170275,4230,3463,7707,1.7073984943118687e-5,1.4307393992219082e-5,3.163993749488679e-5
170242,1840,1147,1308,7.426981630103636e-6,4.738833643972073e-6,5.369798656197212e-6
169614,599,1199,539,2.4178054328435205e-6,4.953671786506116e-6,2.2127840028213285e-6
169611,3668,4214,3606,1.4805526423489204e-5,1.7410152550739596e-5,1.48038944604336e-5
169610,667,582,445,2.692280840912568e-6,2.4045345952848706e-6,1.826881041290336e-6
168880,1397,1270,1635,5.638855074594989e-6,5.2470084811199065e-6,6.712248320246515e-6
163829,1823,1208,1638,7.3583627780863745e-6,4.99085531117547e-6,6.724564372210271e-6
163410,10869,9098,17004,4.387166485738936e-5,3.758841193797552e-5,6.980738253056376e-5
161401,150151,12976,153221,6.060699558378755e-4,5.3610379567725907e-5,6.290259326461721e-4
161388,757,763,849,3.055557116298072e-6,3.152336591412983e-6,3.485442705742686e-6
160575,9622,6468,7288,3.883827024177021e-5,2.6722559729042168e-5,2.9919795570615662e-5
146435,220,320,360,8.880086731645652e-7,1.3220808771325748e-6,1.4779262356506088e-6
146430,21776,22116,38705,8.78967130310526e-5,9.137231462082507e-5,1.5889759708571338e-4
146264,3235,1527,2941,1.3057763898578947e-5,6.308804685567005e-6,1.2073836275134558e-5
138111,1768,5782,3008,7.136360609795233e-6,2.3888348848689213e-5,1.2348894768991755e-5
135765,13888,18543,21429,5.60575656950431e-5,7.661045532709168e-5,8.79735591771025e-5
135325,8068,5120,10764,3.2565699886780507e-5,2.1153294034121197e-5,4.41899944459532e-5
135323,5805,2307,4849,2.3431319762365003e-5,9.531376823577657e-6,1.9906845324082785e-5
135260,17166,15971,35391,6.928889492519511e-5,6.59842302771386e-5,1.4529246501641862e-4
135163,953,1066,1391,3.8466921160265025e-6,4.40418192194789e-6,5.710542760527769e-6
134328,42688,30072,26615,1.7230597381840434e-4,1.2424255042853372e-4,1.0926390767178043e-4
133924,1635,1804,1802,6.599519002836655e-6,7.45323094483489e-6,7.397841879562214e-6
133605,9402,8899,14504,3.795026156860564e-5,3.67662428925087e-5,5.95440058941012e-5
133467,39541,6976,32860,1.5960341338909124e-4,2.8821363121490132e-5,1.349018225096639e-4
132335,31270,20518,9289,1.2621832368116343e-4,8.477017324064429e-5,3.813460223044029e-5
132248,1662,1612,1626,6.7085018854523065e-6,6.6599824185553454e-6,6.67530016435525e-6
131989,4398,2044,1992,1.7752100657171626e-5,8.444791602684321e-6,8.177858503933368e-6
131524,15437,12238,13229,6.230995403473361e-5,5.056133054483891e-5,5.4309683809505294e-5
131446,870922,748794,1010271,0.003515392225681043,0.003093644463473779,0.004147516711158267
131427,1348,563,2079,5.441071324662881e-6,2.3260360432051237e-6,8.535024010882267e-6
131421,145468,634889,365191,5.871674803086498e-4,0.0026230456437556977,0.0014992371108985597
130738,7886,15404,13583,3.183107452988982e-5,6.364166822296932e-5,5.576297794122839e-5
130659,11620,15747,17118,4.6903003555328396e-5,6.50587736631458e-5,7.027539250518645e-5
130582,36814,30807,45695,1.4859614224491046e-4,1.272792049431976e-4,1.8759399816126271e-4
130549,2681,6240,5811,1.0821596603428178e-5,2.578057710408521e-5,2.385619265379358e-5
130548,48785,73264,66315,1.9691592327424233e-4,3.02690416819503e-4,2.722463286588059e-4
130530,25155,38533,52423,1.0153571897024835e-4,1.591991951204672e-4,2.1521479736531074e-4
130528,8899,7672,26874,3.591995082950666e-5,3.1696889029253484e-5,1.1032719349131795e-4
130463,23243,39681,33217,9.38181163198363e-5,1.6394216026718032e-4,1.3636743269335077e-4
128059,1617,1295,1522,6.526863747759554e-6,5.350296049645889e-6,6.248343696278408e-6
127630,333,219,249,1.3441222189263647e-6,9.047991002876059e-7,1.022232312991671e-6
125960,62378,57117,81088,2.517827500666329e-4,2.3597904205994148e-4,3.328946738789905e-4
125942,6579,6677,6191,2.6555495730680337e-5,2.758604380191938e-5,2.541622590253589e-5
125898,1548,112,1466,6.248351936630668e-6,4.627283069964012e-7,6.0184440596216465e-6
125897,71728,68981,97812,2.8952311867612695e-4,2.849951905796317e-4,4.0155255822627045e-4
125868,7528,3755,16769,3.0386042234467487e-5,1.5513792792602558e-5,6.884262512673628e-5
125802,18055,11774,8973,7.287725724539193e-5,4.864431327299667e-5,3.683731142359143e-5
124996,30284,33487,21957,1.2223843026416223e-4,1.3835163228918292e-4,9.014118432272339e-5
121191,2596,2138,3008,1.047850234334187e-5,8.833152860342016e-6,1.2348894768991755e-5
118967,694,1207,1681,2.8012637235282195e-6,4.9867238084344305e-6,6.901094450357427e-6
118602,11401,14268,16160,4.6019031285223674e-5,5.894828110914868e-5,6.6342466578094e-5
118128,3004,3224,3142,1.2125354791756153e-5,1.3319964837110691e-5,1.2899011756706148e-5
118125,2051,1713,2022,8.278662675729651e-6,7.077264195400314e-6,8.30101902357092e-6
118060,25443,15551,17798,1.0269820305148196e-4,6.42489991259021e-5,7.306703095030427e-5
117962,11493,11931,10786,4.639038036672885e-5,4.9292959203339846e-5,4.4280312160354074e-5
117769,34070,19425,29190,1.3752025224871245e-4,8.025444074468833e-5,1.1983518560733687e-4
117750,19321,29202,32371,7.798734351914802e-5,1.2064814304382954e-4,1.3289430603957182e-4
117745,90343,7419,13050,3.646607616350287e-4,3.065161883577054e-5,5.357482604233457e-5
117300,2103,3380,1764,8.488555634841276e-6,1.3964479264712821e-5,7.241838554687984e-6
117249,1264,1759,1750,5.102013467636411e-6,7.2673133214881224e-6,7.184363645523794e-6
117245,11603,11687,13584,4.683438470331114e-5,4.828487253452625e-5,5.5767083291882977e-5
117242,15593,11964,7506,6.293963291206847e-5,4.942929879379414e-5,3.081476201331519e-5
117235,1815,1996,2604,7.326071553607663e-6,8.246479471114435e-6,1.0690333104539404e-5
117213,12877,23058,7821,5.1976762201545936e-5,9.52641902028841e-5,3.210794746950948e-5
117212,16874,19225,21345,6.811026523172215e-5,7.942814019648047e-5,8.762870972211735e-5
117201,141039,79211,139085,5.692902511566232e-4,3.272604636204637e-4,5.709926957929582e-4
117200,7992,16572,20156,3.225893325423275e-5,6.846726342450322e-5,8.274744779381575e-5
117199,511258,839052,751678,0.002063643355567133,0.0034665456378745038,0.0030859017693371624
117196,3832,12233,8744,1.546749652530279e-5,5.0540673031133714e-5,3.5897186123691456e-5
117195,3824285,5146360,5331895,0.015436355675696133,0.021262200446374994,0.02188929862842862
117192,46566,56178,61984,1.8795914488445973e-4,2.320995609861056e-4,2.5446605497379815e-4
117191,1564,1107,2828,6.312934385588091e-6,4.573573534330501e-6,1.160993165116645e-5
117190,43665,8102,36806,1.76249539607867e-4,3.347343520790038e-5,1.511015361926564e-4
117182,435926,396101,472989,0.0017595730402633466,0.0016364923672284063,0.0019417857007615162
116942,53894,62645,41220,2.1753790650695944e-4,2.588179892124067e-4,1.6922255398199473e-4
115895,10068,19517,15511,4.063850600645837e-5,8.063453899686395e-5,6.367809400326831e-5
