BinBase name,L1_PF_748,L2_PF_748,L3_PF_748,normL1_PF_748,normL2_PF_748,normL3_PF_748
114282,3002,2123,2335,1.1482525858107e-5,8.185219795551948e-6,9.540640275596778e-6
113559,31392,26706,5862,1.2007310184466855e-4,1.0296489866227522e-4,2.3951705908157735e-5
113534,7480,6355,6613,2.861069067909406e-5,2.4501682430867934e-5,2.7020237320137685e-5
112543,3016,2923,1590,1.1536075279164129e-5,1.1269617269146651e-5,6.496624427494165e-6
112530,2549,2714,3546,9.749819591044218e-6,1.0463818429170035e-5,1.4488698251505856e-5
111776,53275,53938,63250,2.0377467191560642e-4,2.0795778866343896e-4,2.5843490254025535e-4
111772,3456,7605,2214,1.321905708381672e-5,2.932105348335966e-5,9.046243070737159e-6
111739,8289,7041,8713,3.1705082224466665e-5,2.7146553264475392e-5,3.560068467720545e-5
111732,56762,61907,63452,2.1711230271747822e-4,2.3868224299728423e-4,2.59260259857459e-4
110962,10485,17377,1861,4.0104691413141876e-5,6.699696862331897e-5,7.603910729287196e-6
110647,53362,77088,24706,2.0410744331789e-4,2.9721254055558574e-4,1.0094692019224583e-4
110628,63367,52188,56587,2.4237615458050179e-4,2.0121066918995056e-4,2.3121036885447317e-4
110612,43158,34140,27672,1.6507756528453762e-4,1.3162666218565402e-4,1.1306578060227581e-4
110605,311138,1454372,105074,0.0011900899834909047,0.005607326653083597,4.293247264745421e-4
110346,24203,15376,23042,9.257547413183336e-5,5.928211944249022e-5,9.414793714359784e-5
110328,13856,13191,13388,5.2998627011968885e-5,5.085785884273469e-5,5.470239486496345e-5
110321,41619,24000,30120,1.591909539269005e-4,9.253192420784114e-5,1.230681306642291e-4
110283,15607,66351,10833,5.9696129602756816e-5,2.558160709631028e-4,4.426285058053101e-5
110182,3522,3510,2028,1.3471504354514609e-5,1.3532793915396766e-5,8.286260590539729e-6
110123,3567,20778,4993,1.3643627493626807e-5,8.010951338293847e-5,2.0401035073256836e-5
110031,18126,11951,15213,6.933120043439291e-5,4.6077042758662895e-5,6.215921221098663e-5
110021,27641,19396,17814,1.057256819600052e-4,7.478121674730362e-5,7.2786709151812e-5
109714,6075,12123,5863,2.3236623780146577e-5,4.6740188215485755e-5,2.3955791835470626e-5
109387,134573,115579,41015,5.147361599943483e-4,4.4561446950075294e-4,1.6758430873815925e-4
109386,7480,9489,5745,2.861069067909406e-5,3.658480953367519e-5,2.3473652412549674e-5
108314,4052596,3475806,4675823,0.015501012112745169,0.013400959056381645,0.01910507290593651
107960,26528,26239,13310,1.0146850298596353e-4,1.0116438163706431e-4,5.438369253455808e-5
107143,131586,32190,120237,5.033110085159453e-4,1.2410844334376692e-4,4.912796423198843e-4
106940,451966,198928,251649,0.0017287512598218484,7.669662757840592e-4,0.0010282195223613078
106931,4423,4935,3471,1.6917792095405486e-5,1.9026876915237335e-5,1.418225370303915e-5
106902,549,623,567,2.099902297168802e-6,2.4019745325618763e-6,2.316720786408297e-6
106482,40531,36270,31089,1.5502939891903227e-4,1.398388704590999e-4,1.2702739423041894e-4
106427,147721,579341,176115,5.650267162842852e-4,0.0022336473959372874,7.195930887095188e-4
105769,1186,1327,556,4.536400955268122e-6,5.1162443093252165e-6,2.271775585966513e-6
105406,20424,17494,27711,7.812095540505576e-5,6.74480617538322e-5,1.1322513176747851e-4
105370,62620,68342,69937,2.3951891047123931e-4,2.634923651755116e-4,2.857574984815468e-4
105085,1044,1247,703,3.993256827402968e-6,4.807804561965745e-6,2.872406900961257e-6
105081,2560,7085,2057,9.791894136160533e-6,2.73161951255231e-5,8.404752482613522e-6
104990,6191,4917,5561,2.3680318983191352e-5,1.8957477972081454e-5,2.2721841786978022e-5
104933,32160,23793,23632,1.230106700855167e-4,9.173383636154851e-5,9.655863425820259e-5
104931,4208,2332,4489,1.609542598631388e-5,8.991018635528565e-6,1.834172770756057e-5
104924,67841,59641,34304,2.5948901956690106e-4,2.2994568715332722e-4,1.401636505413584e-4
104918,114718,88858,84745,4.3879160605940005e-4,3.425917383858478e-4,3.4626191013081327e-4
104417,29080,25549,17525,1.1122979745294857e-4,9.850408881608889e-5,7.160587615838695e-5
104390,169,163,180,6.464180113324727e-7,6.284459852449211e-7,7.354669163200942e-7
104378,62870,61091,43406,2.4047515013297374e-4,2.3553615757421762e-4,1.7735376094327784e-4
104312,297779,5774,266068,0.001138992360926464,2.226163876566978e-5,0.0010871345082858602
104238,1175,951,1064,4.494326410151807e-6,3.666577496735705e-6,4.347426660914335e-6
104135,16010,9567,15931,6.123758793747271e-5,3.688553828735067e-5,6.509290802164123e-5
104131,13735,16153,6332,5.253580701568943e-5,6.227784048871908e-5,2.587209174521576e-5
103821,47311,54412,38770,1.8096261854526991e-4,2.0978529416654384e-4,1.5841140192072252e-4
102904,221721,53709,61644,8.480736561576757e-4,2.0707487988662248e-4,2.518729032757549e-4
100922,6801,8227,10978,2.6013543757823354e-5,3.171917251907954e-5,4.4855310040899966e-5
100908,1416,1937,1303,5.416141444063795e-6,7.468097382941179e-6,5.323963288694904e-6
100877,874,6109,970,3.3430138574235573e-6,2.3553230207737563e-5,3.96334949350273e-6
100869,16763,22707,10383,6.411778179861681e-5,8.75467667911437e-5,4.242418328973077e-5
100865,20171,11155,19324,7.715324086738052e-5,4.300806727243616e-5,7.8956459394275e-5
100727,29208,23701,19686,1.1171939215975659e-4,9.137913065208512e-5,8.043556508154097e-5
100468,11876,99,4966,4.5425208891032225e-5,3.816941873573447e-7,2.0290715035808822e-5
100114,37280,172956,8885,1.4259445835783778e-4,6.668313118038072e-4,3.630346417502243e-5
100017,295309,311195,136652,0.0011295447130685277,0.00119981133974413,5.58350139160964e-4
99877,4223,5475,4509,1.615280036601794e-5,2.1108845209913758e-5,1.842344625381836e-5
98053,204228,360183,84604,7.811636545467943e-4,0.0013886844190397019,3.4568579437969585e-4
98027,39224,39924,29021,1.500301779674847e-4,1.5392685591974372e-4,1.1857769654736364e-4
97891,27514,48241,20144,1.0523991221184411e-4,1.8599302315460269e-4,8.230691979084433e-5
97693,32163,23473,18685,1.2302214496145753e-4,9.050007737211062e-5,7.634555184133867e-5
95422,83313,66464,35641,3.186687797523213e-4,2.5625174210624807e-4,1.4562653535869156e-4
95404,20543,7671,12867,7.857612548404134e-5,2.9575516274931223e-5,5.257362673494807e-5
94586,4394,3627,2902,1.6806868294644293e-5,1.3983887045909992e-5,1.1857361062005074e-5
94582,72862,48986,50679,2.786941369331753e-4,1.8886536830188774e-4,2.0707071028992254e-4
92552,53099,27896,3268,2.0310147919374539e-4,1.0755293990424734e-4,1.33528104585226e-5
91648,2657,2340,2265,1.0162915124913492e-5,9.021862610264511e-6,9.254625363694519e-6
91401,352,462,631,1.3463854437220733e-6,1.7812395410009419e-6,2.5782201344332194e-6
90822,12867,8997,8811,4.921574291014749e-5,3.468790508741445e-5,3.6001105553868614e-5
87950,1936,2184,1681,7.405119940471404e-6,8.420405102913543e-6,6.868443812967102e-6
87877,19588,6880,18421,7.492328997621584e-5,2.6525818272914458e-5,7.526686703073587e-5
85106,11459,11572,7366,4.3830201135259204e-5,4.46158094555474e-5,3.009694058674341e-5
84390,53200,25449,22415,2.0348780001708608e-4,9.811853913188955e-5,9.158606071841618e-5
84223,50333,40161,63974,1.925216435763157e-4,1.5484060867129617e-4,2.613931139147873e-4
84216,1433,2319,4531,5.481165741061736e-6,8.94089717658265e-6,1.851333665470193e-5
84185,1159,1070,1613,4.433127071800804e-6,4.125381620932917e-6,6.590600755690622e-6
84181,2284,2895,1589,8.736205549605727e-6,1.1161663357570838e-5,6.4925385001812765e-6
84086,536,861,1070,2.0501778347586117e-6,3.3195827809563008e-6,4.371942224791671e-6
68541,1393,1274,681,5.328167395184228e-6,4.911902976699567e-6,2.7825165000776896e-6
68263,7566,7192,4724,2.89396371227307e-5,2.7728733287616395e-5,1.9301920626089584e-5
68235,913,1066,1272,3.4921872446541276e-6,4.109959633564944e-6,5.1972995419953324e-6
68142,4273,6197,1176,1.6344048298364827e-5,2.389251392983298e-5,4.805050519957949e-6
68094,2988,2226,6262,1.1428976437049873e-5,8.582335970277266e-6,2.55860768333135e-5
67178,12074,46599,30630,4.618255070312589e-5,1.7966229734004956e-4,1.251519535938027e-4
67163,45432,30270,33565,1.7377552124767397e-4,1.1670588940713963e-4,1.3714415025713314e-4
67160,41736,39456,33405,1.596384740885922e-4,1.5212248339769083e-4,1.364904018870708e-4
66827,5710,15761,4428,2.1840513874014315e-5,6.0766485726657674e-5,1.8092486141474318e-5
66763,77955,58193,54164,2.981746513220291e-4,2.243629277261208e-4,2.2131016697534214e-4
66608,5880,6349,2948,2.2490756843993726e-5,2.4478549449815973e-5,1.2045313718397987e-5
66546,1165,986,1720,4.456076823682431e-6,3.8015198862054735e-6,7.0277949781697895e-6
66437,112279,89469,84865,4.29462531919519e-4,3.449474469563058e-4,3.4675222140836e-4
66396,9737,8884,8422,3.7243622345232466e-5,3.425223394426919e-5,3.4411679829154633e-5
66391,73300,71567,63830,2.8036946882053403e-4,2.759263424909403e-4,2.608047403817312e-4
66367,9089,9354,5767,3.4765049142016835e-5,3.606431746000608e-5,2.356354281343324e-5
66350,18053,14236,25129,6.905197845316646e-5,5.488685304261777e-5,1.0267526744559805e-4
66291,53433,41689,98695,2.0437901538182258e-4,1.6073180784586204e-4,4.0326059614562056e-4
66287,70508,56825,88645,2.6969018427828393e-4,2.1908860804627385e-4,3.62197026651082e-4
66261,64435,54212,59251,2.4646121041543124e-4,2.0901419479814516e-4,2.4209527921601056e-4
66256,138868,651035,72171,5.311643573829457e-4,0.0025100633865271604,2.948854600985418e-4
65419,676,321,1084,2.5856720453298907e-6,1.2376144862798752e-6,4.429145207172123e-6
65232,1393,616,992,5.328167395184228e-6,2.3749860546679225e-6,4.053239894386297e-6
65051,85107,42989,69661,3.2553075556492755e-4,1.6574395374045344e-4,2.846297825431894e-4
65017,14592,8665,8642,5.581379657611504e-5,3.3407880135872644e-5,3.53105838379903e-5
64799,1058,1160,1208,4.046806248460095e-6,4.472376336712322e-6,4.9358001939704105e-6
64787,740,640,291,2.830469398733904e-6,2.4675179788757638e-6,1.189004848050819e-6
64753,28349,31651,12660,1.084337526820371e-4,1.220303305459325e-4,5.172783978117996e-5
64652,161,221,477,6.15818342156971e-7,8.520648020805371e-7,1.9489873282482498e-6
64643,2728,4404,1305,1.043448718884607e-5,1.697960809213885e-5,5.3321351433206836e-6
64616,2584,2282,1452,9.883693143687038e-6,8.798243793428895e-6,5.932766458315427e-6
64612,2113,1669,2532,8.082137620979377e-6,6.434824229286952e-6,1.0345567956235992e-5
64604,5484,4365,3319,2.097607321980639e-5,1.682924371530111e-5,1.356119275147996e-5
64586,2059,7521,3071,7.875589854044741e-6,2.8997191748632218e-5,1.2547882777883386e-5
64585,1198,21526,1084,4.582300459031374e-6,8.299342502074951e-5,4.429145207172123e-6
64557,14181,12421,14860,5.424173857222364e-5,4.788912627439978e-5,6.0716879869536665e-5
62840,33199,41779,31977,1.2698480211968498e-4,1.6107880256164146e-4,1.3065569768426475e-4
62820,11499,12750,7868,4.398319948113671e-5,4.91575847354156e-5,3.214807609781389e-5
62816,441758,4424756,453246,0.0016897060819539083,0.01705963278459126,0.0018519302108578747
62766,1359,1238,175,5.1981188011883456e-6,4.773105090387805e-6,7.150372797556472e-7
62409,30824,24367,38932,1.1790052533320793e-4,9.394689154885271e-5,1.590733221454106e-4
62393,54632,43151,67473,2.0896514079950089e-4,1.6636854422885636e-4,2.7568977358258733e-4
62375,17542,13552,9953,6.709742458458128e-5,5.2249693202694296e-5,4.066723454518832e-5
62348,9680,11473,10211,3.702559970235702e-5,4.423411526819006e-5,4.172140379191379e-5
62311,9364,9243,12324,3.5816912769924704e-5,3.5636357310544815e-5,5.035496820404912e-5
62290,15286,13421,13190,5.8468317877089814e-5,5.1744623116393164e-5,5.389338125701135e-5
62267,3580,3554,2869,1.3693351956036997e-5,1.3702435776444474e-5,1.1722525460679724e-5
62252,1706,2114,1838,6.525379451675731e-6,8.150520323974006e-6,7.50993440109074e-6
53745,44513,33119,27668,1.7026038425113822e-4,1.2769019990997878e-4,1.1304943689302426e-4
52871,2351,2026,2497,8.992477778950553e-6,7.811236601878589e-6,1.0202560500284862e-5
50367,2396,1995,2468,9.164600918062749e-6,7.691716199776795e-6,1.0084068608211069e-5
48608,110742,93989,75657,4.235835704791757e-4,3.6237429268211584e-4,3.091290027112743e-4
47358,2188,1757,3007,8.369009519499706e-6,6.77410795138237e-6,1.2286383429858463e-5
47286,15792,155464,9641,6.0403746952440294e-5,5.993909610436589e-4,3.9392425223566826e-5
47259,23473,34133,15834,8.978325431956883e-5,1.3159967370776006e-4,6.469657307229096e-5
46365,15143,20614,10157,5.792134879057772e-5,7.947721190085155e-5,4.150076371701776e-5
46362,1594,1793,1596,6.0969840832187075e-6,6.912905837694132e-6,6.521139991371502e-6
46349,8876,12150,3353,3.39503329502191e-5,4.6844286630219574e-5,1.37001142801182e-5
46207,138342,134623,70018,5.291524291346565e-4,5.190385513596749e-4,2.860884585938909e-4
46179,16392,18618,14271,6.269872214060292e-5,7.178164020423276e-5,5.8310268682244804e-5
46149,3806,2984,1582,1.4557792610244919e-5,1.1504802576508248e-5,6.46393700899105e-6
46131,861802,629331,860681,0.003296357011848211,0.0024263836830685365,0.0035166800055849725
42424,33247,30885,15274,1.27168400134738e-4,1.1907701996496557e-4,6.240845377707289e-5
42245,86317,89745,10703,3.301589555277222e-4,3.4601156408469596e-4,4.373168002985538e-5
42007,137071,84639,92271,5.242909066943987e-4,3.2632539720947774e-4,3.7701259908761895e-4
34087,1256,1175,1402,4.804148060553762e-6,4.530208789342222e-6,5.728470092670956e-6
33999,1279,1179,1740,4.892122109433329e-6,4.545630776710196e-6,7.109513524427578e-6
33395,49408,43998,22794,1.889835568278983e-4,1.6963415005402476e-4,9.313462717000127e-5
31695,17542,12795,9953,6.709742458458128e-5,4.9331082093305304e-5,4.066723454518832e-5
31664,3524,4391,3967,1.3479154271808484e-5,1.6929486633192933e-5,1.62088736502323e-5
31599,4489,4186,4546,1.7170239366103375e-5,1.613910978058429e-5,1.857462556439527e-5
27127,14893,13037,123306,5.696510912884329e-5,5.0264112329067704e-5,5.038193532431418e-4
26911,841,507,429,3.2167902220746128e-6,1.954736898890644e-6,1.7528628172295579e-6
26755,18347,7074,7108,7.017651629536613e-5,2.7273784660261175e-5,2.9042771340017944e-5
26751,8246,11677,9127,3.1540609002648346e-5,4.502063662395671e-5,3.729225858474167e-5
26736,4118,2048,2983,1.5751179708089483e-5,7.896057532402443e-6,1.2188321174349117e-5
26723,945,832,516,3.6145859213561343e-6,3.2077733725384927e-6,2.1083384934509366e-6
23170,21180,4999,5635,8.101262414214067e-5,1.927362871312491e-5,2.302420040813184e-5
22969,137102,138739,64260,5.244094804124537e-4,5.349077763613197e-4,2.6256168912627365e-4
22885,15241,12661,10666,5.8296194737977614e-5,4.881444551647819e-5,4.358050071927847e-5
21827,2172,1698,1442,8.307810181148703e-6,6.54663363770476e-6,5.891907185186532e-6
21709,1359340,819637,748129,0.005199419287128305,0.0031601078650809284,0.003056800714664643
21683,24549,19768,23097,9.38989098236738e-5,7.621546157252514e-5,9.437266314580675e-5
20297,41765,38673,3756,1.597493978893534e-4,1.4910362937041002e-4,1.5346742987212633e-5
18588,62233,73473,62714,2.380386514748744e-4,2.8327491947177966e-4,2.562448455005466e-4
18489,3113,3169,9967,1.1907096267917086e-5,1.2218069492277024e-5,4.072443752756877e-5
18488,4782,2558,6920,1.829095224965612e-5,9.862360921819068e-6,2.8274617005194733e-5
18361,3887949,337636,510070,0.014871244146402817,0.001301754531743277,0.0020841089444855027
18345,10720,5373,7029,4.100355669517223e-5,2.0715584532030435e-5,2.871998308229968e-5
18257,13153,15921,11581,5.030968108317168e-5,6.138336522137661e-5,4.731912421057229e-5
18177,6120,5961,5471,2.3408746919258777e-5,2.298261667512254e-5,2.2354108328817975e-5
18168,695,740,451,2.6583462596217076e-6,2.8530676630751017e-6,1.842753218113125e-6
18037,3181,2214,2126,1.216719345590885e-5,8.536070008173345e-6,8.686681467202891e-6
18023,3590,3710,2285,1.3731601542506373e-5,1.4303893283795443e-5,9.336343909952308e-6
17863,2630,3896,4141,1.0059641241446174e-5,1.5021015696406212e-5,1.6919825002675057e-5
17830,133219,103369,73405,5.095571659863946e-4,3.985388530600138e-4,2.999274944026473e-4
17829,52389,52942,10392,2.003857585544196e-4,2.0411771380881357e-4,4.2460956635546776e-5
17651,2476,1570,2493,9.470597609817766e-6,6.053130041929607e-6,1.0186216791033305e-5
17644,13111,13089,17234,5.0149032820000295e-5,5.046459816485136e-5,7.041687131033614e-5
17537,6078,2333,11602,2.324809865608739e-5,8.994874132370556e-6,4.740492868414296e-5
17456,19275,302620,6720,7.372607791972433e-5,0.0011667504543240368,2.7457431542616852e-5
17382,2945,820,1691,1.1264503215231552e-5,3.161507410434572e-6,6.909303086095996e-6
17297,70878,62884,12199,2.711054189776509e-4,2.4244906341191176e-4,4.984422728993794e-5
17267,3227,11745,2656,1.2343141553667984e-5,4.5282810409212256e-5,1.0852222943034279e-5
17250,342260,173454,441135,0.0013091303465009002,6.687513492311198e-4,0.0018024455451714709
17233,13239,9758,21048,5.063862752680832e-5,3.762193818417141e-5,8.600059808169635e-5
17222,8813,6523,628,3.3709360555462025e-5,2.5149405900322823e-5,2.565962352494551e-6
17188,5128,1963,2651,1.961438794149657e-5,7.568340300833006e-6,1.0831793306469832e-5
17045,2275,1684,1245,8.701780921783287e-6,6.4926566819168534e-6,5.086979504547319e-6
16980,4639,4470,1708,1.774398316314403e-5,1.7234070883710412e-5,6.978763850415116e-6
16808,5293,20126,3982,2.024550611824129e-5,7.759572944195879e-5,1.627016255992564e-5
14764,616,678,431,2.3561745265136286e-6,2.6140268588715123e-6,1.7610346718553367e-6
14702,12596,23131,2984,4.8179179116827375e-5,8.918149745214889e-5,1.2192407101662007e-5
14701,3954,2924,2347,1.51238864899917e-5,1.1273472765988645e-5,9.589671403351451e-6
14688,29434,12526,16968,1.1258383281396451e-4,4.8293953442809086e-5,6.933001464510754e-5
13139,16573,91992,9536,6.339103965569864e-5,3.5467486548865505e-4,3.8963402855713435e-5
9489,20883,23274,38826,7.987661142400017e-5,8.973283350055394e-5,1.5864021385024433e-4
9392,36882,33971,21273,1.4107212481635656e-4,1.3097508321935713e-4,8.691993172709648e-5
8811,74772,112744,28278,2.8599980794882633e-4,4.346841359537017e-4,1.155418525538868e-4
8598,133219,103369,73405,5.095571659863946e-4,3.985388530600138e-4,2.999274944026473e-4
7543,5531,9340,6405,2.1155846276212464e-5,3.6010340504218174e-5,2.6170364439056686e-5
5990,25627,23370,11834,9.802221524507265e-5,9.01029611973853e-5,4.835286382073331e-5
5900,1658,1778,932,6.341781436622721e-6,6.855073385064231e-6,3.8080842556129323e-6
5290,66685,94377,31275,2.550673673710411e-4,3.638702254568093e-4,1.2778737671061637e-4
5269,1770,1422,1139,6.770176805079744e-6,5.482516509314587e-6,4.653871209381041e-6
4755,12112,11677,16414,4.632789913170952e-5,4.502063662395671e-5,6.706641091376681e-5
4732,34336,152829,14909,1.3133378010125315e-4,5.892317268650064e-4,6.0917090307868246e-5
4713,44748,221381,9322,1.711592495331686e-4,8.535337463773366e-4,3.80890144107551e-5
4709,5269,3096,3128,2.0153707110714784e-5,1.1936618222811506e-5,1.2780780634718083e-5
4603,135153,180294,122747,5.169546360095721e-4,6.951229476303546e-4,5.015353198752367e-4
4548,5484,5626,8146,2.097607321980639e-5,2.169102523305476e-5,3.3283963890797155e-5
4543,37137,26499,24993,1.4204748927132567e-4,1.0216681081598259e-4,1.0211958133104509e-4
4541,47352,5317,16509,1.8111944184979437e-4,2.0499676708878805e-5,6.745457400849131e-5
3772,14772,11020,4663,5.650228913256383e-5,4.2487575198767057e-5,1.905267906000333e-5
3618,545,403,999,2.084602462581051e-6,1.5537652273233324e-6,4.081841385576523e-6
3253,9707,14578,6057,3.712887358582433e-5,5.6205432962579507e-5,2.474846173417117e-5
3232,5970191,1172207,4784280,0.022835733689319685,0.004519440386662535,0.01954822032451056
3204,3927,3105,5366,1.502061260652438e-5,1.1971317694389446e-5,2.1925085960964588e-5
3182,97275,67564,69813,3.720728523808656e-4,2.604927886324408e-4,2.8525084349474857e-4
3178,3760,3674,6674,1.4381844512485784e-5,1.416509539748368e-5,2.726947888622394e-5
3175,8813,6523,3237,3.3709360555462025e-5,2.5149405900322823e-5,1.3226146711823027e-5
3143,6275,9982,2830,2.400161550953412e-5,3.8485569476777924e-5,1.1563174295477037e-5
3090,12226,9472,8632,4.676394441746043e-5,3.65192660873613e-5,3.526972456486141e-5
2813,21192,32121,16245,8.105852364590392e-5,1.2384241406166938e-4,6.63758891978885e-5
2810,6488,5897,3168,2.4816331701331852e-5,2.2735864877234966e-5,1.2944217727233658e-5
2806,59996,53753,141132,2.2948221898167476e-4,2.072445217476702e-4,5.766550935227086e-4
2672,1559,1590,678,5.963110530575887e-6,6.130239978769475e-6,2.7702587181390218e-6
2568,3590,4833,3827,1.3731601542506373e-5,1.8633616237354008e-5,1.563684382642778e-5
2403,4802,4039,2366,1.8367451422594877e-5,1.5572351744811266e-5,9.667304022296349e-6
2242,28376,10086,11709,1.0853702656550442e-4,3.888654114834524e-5,4.784212290662213e-5
2197,206076,318166,96366,7.882321781263352e-4,0.001226688008229666,3.937444714339011e-4
2193,7836,7445,15636,2.9972375957403884e-5,2.870417398864072e-5,6.388755946433885e-5
2044,4018,3765,3756,1.5368683843395714e-5,1.4515945610105078e-5,1.5346742987212633e-5
2042,4287,4358,7366,1.6397597719421957e-5,1.6802255237407154e-5,3.009694058674341e-5
2040,25925,22436,9425,9.916205292186009e-5,8.65019271469635e-5,3.850986492398271e-5
2039,10435,11189,5612,3.991344348079499e-5,4.3139154165063936e-5,2.2930224079935382e-5
2037,22241,8327,29924,8.507090526654158e-5,3.210472220327888e-5,1.2226728891090278e-4
2017,96959,80990,104121,3.7086416544843327e-4,3.122566892330439e-4,4.254308377453585e-4
2011,6998,4748,8904,2.6767060611270085e-5,1.8305899005784572e-5,3.638109679396733e-5
1973,32710,28885,55900,1.2511439734133245e-4,1.1136602628097881e-4,2.2840333679051815e-4
1968,3532,7518,5168,1.3509753940983985e-5,2.8985625258106237e-5,2.1116072353012483e-5
1921,22877,27905,4918,8.750357896599395e-5,1.0758763937582529e-4,2.009459052479013e-5
1830,1664,1818,5791,6.3647311885043466e-006,7.009293258743966e-6,2.3661605068942588e-5
1809,61633,48200,52732,2.3574367628671178e-4,1.8583494778408094e-4,2.154591190632845e-4
1799,56762,61907,63452,2.1711230271747822e-4,2.3868224299728423e-4,2.59260259857459e-4
1786,12504,15320,13669,4.782728292130911e-5,5.906621161933859e-5,5.585054043988538e-5
1781,76074,86928,80747,2.909799041071392e-4,3.351506294808006e-4,3.299263727338814e-4
1771,22968,68003,35792,8.785165020286529e-5,2.6218535174607585e-4,1.4624351038293785e-4
1767,15170,17089,61769,5.8024622674045035e-5,6.588658553282489e-5,2.523836441898661e-4
1746,8810,21141,19864,3.369788567952121e-5,8.150905873658207e-5,8.116286014323529e-5
1740,53126,41398,74769,2.032047530772127e-4,1.5960985826484196e-4,3.055006992574285e-4
1732,4523,5309,15569,1.7300287960099254e-5,2.046883273414286e-5,6.361380233437526e-5
1721,9204,9524,6364,3.5204919386414666e-5,3.6719751923144956e-5,2.600284141922822e-5
1713,20616,19842,30130,7.88553474652678e-5,7.650076833883266e-5,1.23108989937358e-4
1710,26555,13345,17880,1.0157177686943085e-4,5.145160535640166e-5,7.305638035446269e-5
1708,5367,5997,9609,2.052855305811468e-5,2.3121414561434305e-5,3.926167554955436e-5
1681,85395,46107,69471,3.2663234365524563e-4,1.777653928937888e-4,2.8385345635374037e-4
1380,2108030,3038205,2184616,0.008063127576504098,0.011713789782828499,0.008926182182575217
1148,5116,3936,5102,1.9568488437733316e-5,1.5175235570085946e-5,2.0846401150361782e-5
816,50254,53582,30008,1.922194718432076e-4,2.0658523178768932e-4,1.2261050680518549e-4
782,69093,53535,44977,2.6427786779286707e-4,2.0640402343611564e-4,0.00018377275275182711
592,5122981,5359921,4111831,0.019595190474047588,0.020665158488834004,0.016800642588885386
573,39657,33542,23939,1.516863850616087e-4,1.2932107507414198e-4,9.781301394325964e-5
479,28698,22714,27316,1.0976866324981836e-4,8.757375526903764e-5,1.1161119047888719e-4
473,3332,2528,4736,1.2744762211596445e-5,9.746696016559267e-6,1.9350951753844257e-5
136,139003,133022,70013,5.316807268002823e-4,5.128659009156435e-4,2.8606802895732644e-4
99,861802,629331,860681,0.003296357011848211,0.0024263836830685365,0.0035166800055849725
61,15792,15979,8858,6.0403746952440294e-5,6.160698403821224e-5,3.619314413757441e-5
54,800120,567578,438213,0.0030604259125877995,0.002188295186584919,0.001790506465563208
