BinBase name,L1_PAT_440,L2_PAT_440,L3_PAT_440,normL1_PAT_440,normL2_PAT_440,normL3_PAT_440
114282,6695,1308,1106,2.531329053581211e-5,5.2768736256906094e-6,4.82030176518579e-6
113559,27847,24845,19543,1.0528740874544584e-4,1.0023235873874861e-4,8.51746450244357e-5
113534,5615,6703,4592,2.1229891913156835e-5,2.7041960178137734e-5,2.0013404797227076e-5
112543,1625,2687,1889,6.144002557235949e-6,1.084018305216412e-5,8.232866215584048e-6
112530,796,7665,942,3.0096160218829636e-6,3.092296356339337e-5,4.105537308141965e-6
111776,6729,17197,16287,2.544184197393274e-5,6.937797839526102e-5,7.098395556019978e-5
111772,10181,17920,2741,3.84935938678272e-5,7.229478239478266e-5,1.1946154736323915e-5
111739,17307,17801,13047,6.543646292805082e-5,7.18146998554423e-5,5.686299921372423e-5
111732,48207,65590,14898,1.82267034631799e-4,2.646101996246537e-4,6.493024927462739e-5
110962,8407,8705,8639,3.1786233537650844e-5,3.5118642898804856e-5,3.765152527074144e-5
110647,25064,3688,22618,9.476509544280728e-5,1.4878524412497682e-5,9.85764785940074e-5
110628,25811,133440,100049,9.758944615681052e-5,5.383379331897209e-4,4.3604554367547294e-4
110612,23819,42286,25621,9.005784425280189e-5,1.7059470805501e-4,1.1166451313365744e-4
110605,16827,14499,53389,6.362161909575958e-5,5.849341796551081e-5,2.3268633900678493e-4
110346,61297,45874,46331,2.3175933830824123e-4,1.8506980176217968e-4,2.0192531743474035e-4
110328,22536,13246,10661,8.520691792607345e-5,5.343843122775062e-5,4.6464048027708595e-5
110321,58507,77939,22810,2.2121055853304843e-4,3.144298574256119e-4,9.941327600713188e-5
110283,9237,15758,6074,3.492440099765444e-5,6.35726105455907e-5,2.6472434829781634e-5
110182,2719,2280,1906,1.028033412499972e-5,9.198220081479044e-6,8.306957653204444e-6
110123,3362,17580,23672,1.2711468675339853e-5,7.092311799666737e-5,1.0317014772647198e-4
110031,16954,20847,13962,6.410179652638664e-5,8.410319913973404e-5,6.0850861885645565e-5
110021,17651,10869,10273,6.673710100785953e-5,4.3848883362103386e-5,4.4773019922019546e-5
109714,7348,4705,4251,2.778223433265831e-5,1.8981414685683727e-5,1.8527217724959126e-5
109387,134665,68038,57849,5.091582180739564e-4,2.7448618329108386e-4,2.5212444558248893e-4
109386,11885,10180,4593,4.493628947246108e-5,4.1069245802393274e-5,2.00177631170871e-5
108314,5770720,3205521,2713246,0.021818657499749317,0.012932055979738065,0.011825193926928828
107960,12787,28117,17382,4.834668350730836e-5,1.134326114170817e-4,7.575631580692531e-5
107143,321138,166211,42759,0.0012141985804465466,6.70546209632769e-4,1.8635739889473704e-4
106940,343689,85161,94913,0.0012994622122423792,3.435656229644021e-4,4.136612128743932e-4
106931,4149,1201,1730,1.5687056375367357e-5,4.845202770989619e-6,7.5398933578403405e-6
106902,531,429,241,2.007670989472178e-6,1.7307177258572412e-6,1.0503550862656196e-6
106482,46443,24036,17919,1.7559748354812872e-4,9.696860433264486e-5,7.809673357175784e-5
106427,203231,137667,118095,7.684010976674579e-4,5.553909491039366e-4,5.146957838694537e-4
105769,774,754,470,2.9264356795696152e-6,3.0418675181733328e-6,2.0484103342109596e-6
105406,58877,34838,26887,2.226095006537729e-4,1.4054718912217848e-4,1.1718214607644695e-4
105370,74513,8602,21927,2.8172803849065985e-4,3.470310927231699e-5,9.55648795707313e-5
105085,1858,3238,1193,7.024958000827319e-6,1.3063086238521554e-5,5.199475593007819e-6
105081,1952,1984,1198,7.3803649179843524e-6,8.004065193708081e-6,5.221267192307935e-6
104990,5423,3021,2618,2.050395438024034e-5,1.2187641607959733e-5,1.1410081393541047e-5
104933,47126,8739,8675,1.7817985508449314e-4,3.525580933861639e-5,3.780842478570228e-5
104931,9934,1418,1571,3.755970547912734e-5,5.720647401551441e-6,6.846920500096633e-6
104924,48111,34190,31794,1.8190406586534078e-4,1.3793295815165286e-4,1.3856842162958137e-4
104918,186695,25514,37254,7.058797276450249e-4,1.0293131015739313e-4,1.623648480653087e-4
104417,5777,19150,13321,2.1842401706555127e-5,7.72569800703174e-5,5.805717885537062e-5
104390,248,152,148,9.37669313350471e-7,6.132146720986029e-7,6.45031339283451e-7
104378,50393,26460,28184,1.9053213591802535e-4,1.0674776462979627e-4,1.2283488693489719e-4
104312,302894,108072,80548,0.0011452193911208773,4.359956318621067e-4,3.510539480851582e-4
104238,1056,3339,2085,3.992656431040715e-6,1.3470551250902862e-5,9.087096908148618e-6
104135,12881,47997,43853,4.870209042446539e-5,1.9363463563629372e-4,1.9112540082160258e-4
104131,12224,6187,4737,4.621802292901677e-5,2.4960257738645108e-5,2.064536117693046e-5
103821,52978,38283,27644,2.0030582613984378e-4,1.5444537692072905e-4,1.2048139421048461e-4
102904,28786,22461,16697,1.0883769699236556e-4,9.061457072372842e-5,7.277086670280934e-5
100922,3460,4792,2792,1.3081999291099313e-5,1.9332399399319113e-5,1.2168429049185104e-5
100908,1821,2783,1123,6.88506378875487e-6,1.1227476529279027e-5,4.894393202806186e-6
100877,4428,12594,6726,1.6741934352886638e-5,5.080806302901188e-5,2.9314059378516838e-5
100869,14972,14576,1326,5.660800386888408e-5,5.8804059608613396e-5,5.7791321343909194e-6
100865,6815,14181,12582,2.576700149388492e-5,5.721050832256768e-5,5.483638047881339e-5
100727,13145,18311,14510,4.970025453222557e-5,7.387219645261526e-5,6.323922116893834e-5
100468,4186,20445,7454,1.5826950587439805e-5,8.248140770431538e-5,3.2486916236613815e-5
100114,14003,17086,20574,5.294428788244615e-5,6.89301703123469e-5,8.966807280011974e-5
100017,288325,376458,220702,0.0010901350998861878,0.0015187471646637884,9.618899097468663e-4
99877,2204,8662,2286,8.33315792993725e-6,3.4945167695513805e-5,9.963119200013305e-6
98053,48275,109896,101803,1.825241375080403e-4,4.433542079272899e-4,4.4369003670995387e-4
98027,30670,44080,16520,1.1596095903410866e-4,1.7783225490859486e-4,7.199944408758521e-5
97891,32684,17081,22761,1.2357574128043063e-4,6.89099987770805e-5,9.919971833399074e-5
97693,11700,35858,16913,4.4236818412098834e-5,1.4466218231652436e-4,7.371226379257437e-5
95422,23569,28903,47872,8.91126130901502e-5,1.1660357676096e-4,2.0864148833903628e-4
95404,1866,848,471,7.055205398032173e-6,3.4210923811816796e-6,2.0527686540709827e-6
94586,5299,1335,1214,2.0035119723565104e-5,5.385799916129177e-6,5.2910003100683084e-6
94582,114613,14329,15219,4.333431169799901e-4,5.780758576645317e-5,6.632926994969488e-5
92552,10663,9572,4783,4.031599954941965e-5,3.861638711399886e-5,2.084584389049153e-5
91648,2727,3771,1949,1.0310581522204574e-5,1.5213371897919945e-5,8.494365407185447e-6
91401,176,2499,1705,6.654427385067859e-7,1.0081733326147426e-5,7.430935361339757e-6
90822,10524,7349,5776,3.9790451022985314e-5,2.9648122534556796e-5,2.5173655511494685e-5
87950,1572,1756,1230,5.943613550753792e-6,7.084243185560176e-6,5.3607334278286816e-6
87877,24255,8718,10025,9.170632740046643e-5,3.51710888904975e-5,4.3692156596733764e-5
85106,6247,12713,9504,2.3619436292340294e-5,5.128814556835223e-5,4.142147194966162e-5
84390,12038,19081,13924,4.551477094400391e-5,7.697861288364106e-5,6.068524573096468e-5
84223,86657,48071,44542,3.276435874476281e-4,1.9393317435823645e-4,1.9412828320515863e-4
84216,1404,10671,8406,5.30841820945186e-6,4.305009056555389e-5,3.663603674335601e-5
84185,2060,1239,1332,7.788704780249881e-6,4.99850643901427e-6,5.8052820535510595e-6
84181,2103,1433,927,7.95128454022597e-6,5.781162007350644e-6,4.040162510241616e-6
84086,33661,6402,3485,1.272697046640734e-4,2.582763375510037e-5,1.5188744712181263e-5
68541,586,550,390,2.2156218452555485e-6,2.2188688793041555e-6,1.699744745409094e-6
68263,6037,4984,2988,2.2825442115712878e-5,2.0106986353548927e-5,1.3022659741749674e-5
68235,680,2823,2033,2.5710287624125817e-6,1.1388848811410238e-5,8.860464275427405e-6
68142,1236,2670,1926,4.673222868149928e-6,1.0771599832258354e-5,8.39412405040491e-6
68094,2136,25521,40541,8.076055053695993e-6,1.0295955030676609e-4,1.7669064544520533e-4
67178,47535,74922,67008,1.797262532665913e-4,3.022583530458653e-4,2.920422971804425e-4
67163,8493,15778,17504,3.2111393057603024e-5,6.365329668665629e-5,7.628803082984815e-5
67160,56916,56609,49017,2.151951074139331e-4,2.283780879791435e-4,2.1363176457876297e-4
66827,1948,1580,1765,7.365241219381925e-6,6.374205144182846e-6,7.692434552941157e-6
66763,38979,28230,30303,1.4737666195600003e-4,1.1388848811410236e-4,1.320701667182866e-4
66608,2229,3857,3447,8.427681046202419e-6,1.556032230450205e-5,1.5023128557500377e-5
66546,937,3277,2554,3.5427263976185135e-6,1.3220424213599485e-5,1.1131148922499555e-5
66437,186919,33718,37504,7.067266547667609e-4,1.3602876522250456e-4,1.6345442803031453e-4
66396,12032,11877,5937,4.549208539610027e-5,4.7915464871809915e-5,2.587534500895844e-5
66391,76709,69342,44940,2.9003094902339225e-4,2.7974691968856135e-4,1.9586289450944792e-4
66367,3322,5497,4715,1.2560231689315584e-5,2.2176585871881712e-5,2.0549478140009945e-5
66350,4133,58525,45122,1.562656158095765e-5,2.3610782029322852e-4,1.9665610872397215e-4
66291,11095,241690,198114,4.194935899848176e-5,9.750516717073114e-4,8.634441807486596e-4
66287,24860,203292,169826,9.399378681408351e-5,8.201423494754551e-4,7.4015602854832e-4
66261,44550,114523,94441,1.6844019318453017e-4,4.620209466628178e-4,4.116040859004622e-4
66256,140408,98954,74517,5.308720683423908e-4,3.9921082015029706e-4,3.247689210093576e-4
65419,1458,746,729,5.512588140584624e-6,3.0095930617470908e-6,3.1772151779569987e-6
65232,1750,800,542,6.616618138561792e-6,3.227445642624226e-6,2.3622093641326383e-6
65051,285,10360,13776,1.0775635254229204e-6,4.179542107198373e-5,6.004021439168123e-5
65017,16702,6772,4240,6.314900351443374e-5,2.7320327364814072e-5,1.847927620649887e-5
64799,373,2585,1496,1.4102848946763134e-6,1.042868373272953e-5,6.520046510594884e-6
64787,520,1437,766,1.966080818315504e-6,5.797299235563766e-6,3.3384730127778615e-6
64753,3753,21819,12895,1.4189810213727089e-5,8.802454559552248e-5,5.6200534595000684e-5
64652,138,1983,1271,5.217676017837299e-7,8.0000308866548e-6,5.539424542089637e-6
64643,2771,10533,5359,1.0476942206831271e-5,4.249335619220122e-5,2.335623612986496e-5
64616,1704,2481,1118,6.442695604633881e-6,1.000911579918838e-5,4.87260160350607e-6
64612,11491,7512,5797,4.344660516012203e-5,3.0305714584241482e-5,2.5265180228555173e-5
64604,3216,11143,8218,1.2159453676351269e-5,4.4954283494702184e-5,3.581667260967163e-5
64586,5289,3054,1310,1.999731047705904e-5,1.2320773740717983e-5,5.709399016630546e-6
64585,10212,3430,5678,3.861080253199601e-5,1.3837673192751369e-5,2.47465401652124e-5
64557,52916,22510,16377,2.0007140881150615e-4,9.081225176933915e-5,7.137620434760188e-5
62840,71837,13299,18344,2.7161028412563625e-4,5.365224950157448e-5,7.994901951226774e-5
62820,10125,7572,4719,3.828186208739322e-5,3.0547773007438296e-5,2.056691141945004e-5
62816,687035,390262,346739,0.0025976275673296003,0.0015744367392272695,0.0015111994699446253
62766,1744,1661,1221,6.593932590658151e-6,6.700984015498549e-6,5.321508549088471e-6
62409,50456,35003,34230,1.9077033417101358e-4,1.4121284978596972e-4,1.491852888085982e-4
62393,31732,138313,121685,1.1997630101305302e-4,5.579971114603557e-4,5.303421521669374e-4
62375,12901,8108,3637,4.877770891747753e-5,3.271016158799653e-5,1.5851209330904808e-5
62348,4795,20313,14794,1.8129533699659308e-5,8.194887917328237e-5,6.447698400918496e-5
62311,7028,12890,10700,2.6572338444464154e-5,5.200221791678284e-5,4.66340225022495e-5
62290,27894,10587,8201,1.0546511220402435e-4,4.271120877307835e-5,3.574258117205123e-5
62267,4926,1997,1493,1.862483482888879e-5,8.056511185400725e-6,6.506971551014814e-6
62252,11550,1247,370,4.366967971450782e-5,5.030780895440512e-6,1.6125783482086277e-006
53745,23819,42286,25643,9.005784425280189e-5,1.7059470805501e-4,1.1176039617057794e-4
52871,3085,1902,1132,1.1664152547121787e-5,7.673252015339098e-6,4.933618081546396e-6
50367,136,1513,1311,5.142057524825163e-7,6.1039065716130675e-6,5.71375733649057e-6
48608,115241,204470,125508,4.357175376605711e-4,8.248947631842193e-4,5.470040089918066e-4
47358,2038,2056,1729,7.705524437936532e-6,8.29453530154426e-6,7.535535037980317e-6
47286,21698,21380,13865,8.2038503068865e-5,8.625348479913244e-5,6.0428104859223306e-5
47259,10889,103643,58177,4.117048852045677e-5,4.181276859231283e-4,2.535539744965766e-4
46365,5325,68930,39025,2.013342376448088e-5,2.7808478518260985e-4,1.7008343253741e-4
46362,1261,2919,2022,4.767745984415097e-6,1.1776142288525143e-5,8.812522756967149e-6
46349,11654,2521,2178,4.406289587817092e-5,1.0170488081319592e-5,9.492420655130786e-6
46207,29244,1255792,290876,1.1056936048234344e-4,0.005066250523052952,0.0012677306476041427
46179,13979,10104,8652,5.285354569083159e-5,4.0762638466343976e-5,3.770818342892175e-5
46149,3174,3925,1834,1.2000654841025787e-5,1.5834655184125108e-5,7.993158623282765e-6
46131,936701,675117,406543,0.003541595901147982,0.0027236292748894246,0.0017718444308534597
42424,44356,17619,12287,1.6770669380231247e-4,7.10804559717453e-5,5.355067612010651e-5
42245,95672,5079,4340,3.617286231728478e-4,2.0490245523610556e-5,1.89151081925012e-5
42007,64353,42791,20625,2.4331384404049542e-4,1.7263203311691655e-4,8.989034711298093e-5
34087,1165,2420,1720,4.4047772179568495e-6,9.763023068938283e-6,7.496310159240107e-6
33999,3053,1338,914,1.154316295830237e-5,5.3979028372890174e-6,3.983504352061313e-6
33395,17458,24354,15838,6.600738255029244e-5,9.825151397558799e-5,6.90270699430493e-5
31695,12901,8108,3637,4.877770891747753e-5,3.271016158799653e-5,1.5851209330904808e-5
31664,5296,4479,2150,2.0023776949613283e-5,1.8069661291642386e-5,9.370387699050134e-6
31599,2594,4913,5663,9.80771854367388e-6,1.982055055276603e-5,2.468116536731205e-5
27127,11833,13897,5508,4.473968139062953e-5,5.606476511943609e-5,2.4005625789008437e-5
26911,121,55,78,4.574918827234153e-7,2.2188688793041553e-7,3.399489490818188e-7
26755,25999,8576,5013,9.830025999112458e-5,3.4598217288931703e-5,2.1848257458296895e-5
26751,12411,31239,14151,4.6925055838680226e-5,1.2602771803742275e-4,6.167458433918997e-5
26736,5751,1881,1411,2.174409766563935e-5,7.588531567220211e-6,6.1495893224929016e-6
26723,225,183,113,8.507080463865161e-7,7.382781907502917e-7,4.924901441826349e-7
23170,30536,18477,10880,1.1545431513092736e-4,7.454189142345978e-5,4.74185200770537e-5
22969,58122,163832,90854,2.1975490254256484e-4,6.609485931530153e-4,3.9597079256255854e-4
22885,16578,7952,5753,6.268016885775851e-5,3.2080809687684804e-5,2.507341415471415e-5
21827,614,311,293,2.321487735472537e-6,1.2546694935701677e-6,1.2769877189868323e-6
21709,675987,432424,404110,0.002555855911789697,0.0017445311932076729,0.0017612406386340231
21683,28786,7572,8218,1.0883769699236556e-4,3.0547773007438296e-5,3.581667260967163e-5
20297,2035,3923,4774,7.694181663984712e-6,1.5826586570018547e-5,2.0806619011751322e-5
18588,8563,19660,10112,3.23760577831455e-5,7.931447666749036e-5,4.407133042455579e-5
18489,217,369,323,8.204606491816621e-7,1.4886593026604242e-6,1.4077373147875318e-6
18488,15259,16400,3435,5.769312924360822e-5,6.616263567379664e-5,1.4970828719180097e-5
18361,5889667,198552,748135,0.022268387144165035,8.010197340429066e-4,0.003260611628478545
18345,14300,9614,4630,5.4067222503676355e-5,3.878582801023664e-5,2.017902095190796e-5
18257,14180,11586,6953,5.361351154560355e-5,4.674148151930535e-5,3.030339798674213e-5
18177,39419,27404,28235,1.49040268802267e-4,1.1055615048809286e-4,1.2305716124775838e-4
18168,854,419,430,3.228909651618154e-6,1.6903746553244384e-6,1.8740775398100268e-6
18037,3010,2155,1620,1.138058319832628e-5,8.693931699819009e-6,7.060478173237776e-6
18023,3362,8320,4314,1.2711468675339853e-5,3.3565434683291946e-5,1.8801791876140593e-5
17863,1508,3015,1518,5.701634373114961e-6,1.216343576564005e-5,6.615929547515397e-6
17830,96939,63544,56273,3.665190547051666e-4,2.5635600739364224e-4,2.452557334830922e-4
17829,19192,2374,3908,7.256350589444452e-5,9.57744494448739e-6,1.703231401297113e-5
17651,3474,1901,1619,1.3134932236207808e-5,7.669217708285817e-6,7.056119853377752e-6
17644,5916,108555,95133,2.2367950232989463e-5,4.3794420216884103e-4,4.146200432435983e-4
17537,27071,10750,6618,1.02353411216575e-4,4.336880082276304e-5,2.884336083363432e-5
17456,5359,7206,4821,2.0261975202601508e-5,2.9071216625937715e-5,2.1011460045172417e-5
17382,5582,705,455,2.110512139968681e-5,2.844186472562599e-6,1.9830355363106096e-6
17297,13476,21530,11201,5.09517405915764e-5,8.685863085712447e-5,4.8817540752121185e-5
17267,2121,46908,20211,8.019341183936891e-6,1.892412752552715e-4,8.808600269093128e-5
17250,230803,325637,145165,8.72648752133987e-4,0.0013137196459090312,6.32675502480285e-4
17233,29889,19133,14399,1.130080568819848e-4,7.718839685041164e-5,6.275544766447575e-5
17222,8439,13538,7249,3.190722312647026e-5,5.461644888730846e-5,3.1593460665309034e-5
17188,2132,1376,1434,8.060931355093565e-6,5.551206505313669e-6,6.249830679273438e-6
17045,759,747,651,2.869721809810514e-6,3.0136273688003708e-6,2.83726622887518e-6
16980,3234,3359,1925,1.222751032006219e-5,1.3551237391968468e-5,8.389765730544887e-6
16808,7506,12154,7129,2.8379620427454177e-5,4.9032967925568554e-5,3.107046228210624e-5
14764,533,552,336,2.015232838773391e-6,2.226937493410716e-6,1.4643954729678349e-6
14702,10200,5805,3555,3.856543143618873e-5,2.341915244429204e-5,1.5493827102382896e-5
14701,963,1703,690,3.6410304385342885e-6,6.870424911736321e-6,3.0072407034160894e-6
14688,25665,55246,44288,9.703743115782193e-5,2.228793274655225e-4,1.930212699607127e-4
13139,11298,5734,5562,4.271688670255492e-5,2.3132716643509138e-5,2.4240975061449695e-5
9489,21666,49682,40947,8.191751348004559e-5,2.0043244302107098e-4,1.784601233083748e-4
9392,25172,35805,16589,9.517343530507281e-5,1.444483640427005e-4,7.230016815792683e-5
8811,1857,3250,2686,7.021177076176712e-6,1.3111497923160918e-5,1.1706447144022632e-5
8598,98166,68420,56273,3.7115824925146106e-4,2.7602728858543694e-4,2.452557334830922e-4
7543,10331,5998,4526,3.9060732565418214e-5,2.4197773705575135e-5,1.9725755686465537e-5
5990,30442,23478,19058,1.1509890821377032e-4,9.471746099691446e-5,8.30608598923244e-5
5900,898,698,854,3.395270336244851e-6,2.815946323189637e-6,3.7220051604599137e-6
5290,29974,36164,46836,1.1332943547728636e-4,1.4589668027482813e-4,2.0412626896405212e-4
5269,1023,1695,905,3.867885917570693e-6,6.838150455310079e-6,3.944279473321103e-6
4755,9272,31239,14151,3.5056733360425675e-5,1.2602771803742275e-4,6.167458433918997e-5
4732,29910,17274,11270,1.1308745629964753e-4,6.96886200383636e-5,4.911826482246279e-5
4713,13309,3470,10245,5.0320326174925075e-5,1.399904547488258e-5,4.4650986965938895e-5
4709,2946,1705,1235,1.113860402068745e-5,6.878493525842881e-6,5.382525027128798e-6
4603,43245,136901,111730,1.6350608651548838e-4,5.52300669901124e-4,4.8695507796040535e-4
4548,13795,7163,3824,5.215785555511995e-5,2.8897741422646664e-5,1.666621514472917e-5
4543,36406,18194,14811,1.376483428299889e-4,7.340018252738146e-5,6.455107544680536e-5
4541,13619,3920,26780,5.149241281661316e-5,1.5814483648858706e-5,1.1671580585142446e-4
3772,11622,6276,7430,4.3941906289351506e-5,2.531931106638705e-5,3.238231655997325e-5
3618,539,2774,1546,2.0379183866770317e-6,1.1191167765799503e-5,6.73796250359605e-6
3253,6780,6228,4329,2.5634669131113682e-5,2.5125664327829598e-5,1.8867166674040943e-5
3232,4380951,61787,2280192,0.01656404562900024,2.492677299010288e-4,0.00993780607826629
3204,5116,5927,5312,1.9343210512504073e-5,2.3911337904792233e-5,2.3151395096443866e-5
3182,6393,10976,6310,2.4171451291328878e-5,4.4280554216804376e-5,2.7500998316747138e-5
3178,2020,1395,2980,7.63746779422561e-6,5.627858339325994e-6,1.2987793182869487e-5
3175,11712,36122,15720,4.428218950790611e-5,1.4572723937859036e-4,6.851278819956657e-5
3143,2689,16973,9763,1.0166906385481519e-5,6.847429361532623e-5,4.2550276793407656e-5
3090,15018,6505,5997,5.678192640281199e-5,2.6243167381588237e-5,2.613684420055984e-5
2813,27924,2627,8695,1.0557853994354255e-4,1.0598124628967302e-5,3.789559118290275e-5
2810,9691,4585,2901,3.66409407890299e-5,1.8497297839290095e-5,1.2643485913927646e-5
2806,32852,255442,224787,1.2421093662173257e-4,0.0010305314623040218,9.796936463750616e-4
2672,469,687,793,1.77325366113456e-6,2.771568945603554e-6,3.456147648998491e-6
2568,3122,13092,9279,1.1804046759194236e-5,5.2817147941545454e-5,4.044084998115637e-5
2403,2017,3077,1057,7.626125020273791e-6,1.2413562802943429e-5,4.606744092044647e-6
2242,43814,16232,5688,1.6565743264168362e-4,6.548487208884554e-5,2.4790123363812633e-5
2197,134091,120655,90626,5.069879673245081e-4,4.8675931751353247e-4,3.9497709563447324e-4
2193,9020,9156,4955,3.4103940348472776e-5,3.6938115379834265e-5,2.159547490641554e-5
2044,2035,5852,4774,7.694181663984712e-6,2.3608764875796212e-5,2.0806619011751322e-5
2042,5509,12756,5789,2.082911390019252e-5,5.1461620771643285e-5,2.523031366967499e-5
2040,23175,12502,14701,8.762292877781115e-5,5.043690678011009e-5,6.40716602622028e-5
2039,20158,7845,8696,7.621587910693063e-5,3.1649138832983814e-5,3.7899949502762776e-5
2037,34344,48108,12882,1.2985207620043782e-4,1.9408244371920782e-4,5.6143876436820384e-5
2017,38921,300658,228617,1.4715736832626486e-4,0.001212946690025143,9.963860114389508e-4
2011,23845,2961,4445,9.015614829371767e-5,1.1945583184762915e-5,1.937273177780365e-5
1973,4190,292582,200973,1.584207428604223e-5,0.0011803656262628515,8.759046172284663e-4
1968,5334,3660,2009,2.0167452086336342e-5,1.4765563815005834e-5,8.755864598786845e-6
1921,6280,670,2390,2.3744206805810315e-5,2.702985725697789e-6,1.041638446545573e-5
1830,1711,17240,14773,6.469162077188129e-6,6.955145359855207e-5,6.438545929212448e-5
1809,19761,173892,126717,7.471485202063975e-5,7.015337221090149e-4,5.522732177025748e-4
1799,48207,121333,4770,1.82267034631799e-4,4.894945776956565e-4,2.0789185732311228e-5
1786,6613,50410,45941,2.500325471446236e-5,2.0336941855585904e-4,2.0022557268933126e-4
1781,88457,110063,132815,3.3444925181872024e-4,4.440279372051877e-4,5.78850252208997e-4
1771,14585,64600,50962,5.514478602909927e-5,2.6061623564190624e-4,2.2210869670650834e-4
1767,113964,175297,210726,4.308892968817463e-4,7.072019235188736e-4,9.184113108232737e-4
1746,12283,84653,55101,4.644109748340256e-5,3.4151619498133575e-4,2.4014778260714485e-4
1740,18479,118097,109512,6.986770661856191e-5,4.764395600712415e-4,4.772883245108736e-4
1732,5231,49126,75563,1.9778016847323845e-5,1.9818936829944716e-4,3.2932772358294196e-4
1721,5641,7779,18251,2.132819595407261e-5,3.1382874567467314e-5,7.954369576528558e-5
1713,11675,66983,51927,4.414229529583367e-5,2.7022998934987316e-4,2.2631447537143083e-4
1710,22448,17922,8179,8.487419655682006e-5,7.230285100888923e-5,3.564669813513072e-5
1708,3938,15777,15111,1.4889281274089334e-5,6.364926237960302e-5,6.585857140481236e-5
1681,108643,42355,23928,4.1077099681586783e-4,1.7087307524168635e-4,1.0428587761063795e-4
1380,2187300,2392279,2404395,0.008270016488272119,0.0096511880431143,0.010479122479840767
1148,10561,4115,2898,3.993034523505776e-5,1.660117352424836e-5,1.2630410954347576e-5
816,37466,19115,23181,1.4165612295963205e-4,7.71157793234526e-5,1.0103021267520053e-4
782,80590,20019,19871,3.04704717592397e-4,8.076279289961798e-5,8.660417393852335e-5
592,5839345,5413370,3571510,0.022078123453897203,0.021839196773015882,0.015565782963271881
573,29351,9927,12191,1.1097391941995836e-4,4.0048566117913364e-5,5.313227741354427e-5
479,30754,26502,17683,1.1627855670475962e-4,1.0691720552603404e-4,7.706817008479233e-5
473,7932,3515,1693,2.9990294328612646e-5,1.4180589292280192e-5,7.378635523019478e-6
136,29501,1238977,289681,1.1154105811754938e-4,0.004998413649952045,0.0012625224553714147
99,948156,675117,406543,0.003584906393020682,0.0027236292748894246,0.0017718444308534597
61,21698,21380,13865,8.2038503068865e-5,8.625348479913244e-5,6.0428104859223306e-5
54,746977,398447,275206,0.002824263752736269,0.0016074575424583687,0.0011994357753975773
