BinBase name,L1_SAT_907,L2_SAT_907,L3_SAT_907,normL1_SAT_907,normL2_SAT_907,normL3_SAT_907
114282,2895,2940,1759,1.12031991723982e-5,1.1006645689123111e-5,7.22613510751232e-6
113559,15066,5580,7822,5.830307382775519e-5,2.089016426711121e-5,3.21335013137927e-5
113534,11109,10232,9077,4.299010003667413e-5,3.8306122003778115e-5,3.7289157686690916e-5
112543,3811,4217,1928,1.474797652711901e-5,1.578742342552114e-5,7.92040277844443e-6
112530,4711,1864,3028,1.823083637346042e-5,6.9783631171855365e-6,1.243930477859426e-5
111776,45005,30754,37101,1.7416234153843903e-4,1.1513550391948713e-4,1.5241434827959895e-4
111772,43437,54528,2584,1.6809442571725754e-4,2.0413958371989964e-4,1.0615311607624692e-5
111739,31610,23788,16687,1.2232577749205772e-4,8.905649239893216e-5,6.855174334227292e-5
111732,60598,89416,40765,2.345048232984408e-4,3.347517792308272e-4,1.674664000328253e-4
110962,3435,11235,8971,1.3292915080203045e-5,4.206111031200617e-5,3.685369985758557e-5
110647,34383,44889,36190,1.3305685566306297e-4,1.6805350963913174e-4,1.486718758049294e-4
110628,80582,80232,85452,3.1183979126431493e-4,3.0036911460194744e-4,3.510447397425485e-4
110612,39844,34287,22205,1.541900752418079e-4,1.2836219753162043e-4,9.122019901211543e-5
110605,23748,24294,41324,9.190106181212864e-5,9.095083345971321e-5,1.697628238674469e-4
110346,20684,65563,17753,8.004385895747301e-5,2.454519426244825e-4,7.293097018969085e-5
110328,14997,15229,13557,5.8036054572869015e-5,5.701367591825029e-5,5.569341310548296e-5
110321,23366,21184,29222,9.04227812995704e-5,7.930774907428026e-5,1.2004668568034395e-4
110283,13500,13818,3693,5.224289769512114e-5,5.173123473887862e-5,1.5171186442321203e-5
110182,3186,4718,3842,1.2329323856048588e-5,1.766304570111661e-5,1.5783292258705136e-5
110123,4082,3073,3009,1.5796704325295148e-5,1.1504565375059632e-5,1.2361251016773491e-5
110031,13547,19369,8022,5.242478037598563e-5,7.251283005191345e-5,3.295511985927449e-5
110021,22276,25612,15729,8.62046510412236e-5,9.588510523463303e-5,6.461619050941516e-5
109714,7104,6534,5506,2.7491373720454856e-5,2.4461708480520546e-5,2.2619158557113604e-5
109387,164870,160534,101937,6.38021225407009e-4,6.01000292196493e-4,4.187666483538848e-4
109386,5926,11888,9033,2.2932697166021324e-5,4.450578365724338e-5,3.7108401606684924e-5
108314,3310413,4712851,4996532,0.012810782791674004,0.017643769096132498,0.02052621677146603
107960,19338,20301,10378,7.483504856505574e-5,7.600201161050621e-5,4.2633786325049944e-5
107143,175810,200516,3189,6.803573217614257e-4,7.50683186054493e-4,1.3100707707707099e-5
106940,187470,204605,195858,7.254797059929155e-4,7.659914085792632e-4,8.046028254048596e-4
106931,2909,7558,5679,1.1257376992230177e-5,2.829531568652805e-5,2.332985859895535e-5
106902,5014,5294,2174,1.9403399188395362e-5,1.981944975449583e-5,8.930993589387028e-6
106482,31139,33101,18498,1.2050308083913905e-4,1.2392210168560001e-4,7.599149927161052e-5
106427,173418,186050,167545,6.71100654258705e-4,6.965259967555628e-4,6.882903960137303e-4
105769,895,900,2280,3.4635106249728457e-6,3.3693813334050336e-6,9.366451418492376e-6
105406,43855,54718,43861,1.6971202062366944e-4,2.0485089755695182e-4,1.8018505511688338e-4
105370,107278,132443,107139,4.1514915399534856e-4,4.958344132668476e-4,4.401369467218661e-4
105085,339,418,299,1.3118772087885974e-6,1.5648904415147824e-6,1.228319725495272e-6
105081,3465,3601,13703,1.3409010408414426e-5,1.3481269090657251e-5,5.629319464368466e-5
104990,5568,5925,3943,2.1547292916032184e-5,2.2181760444916472e-5,1.6198209624173437e-5
104933,34810,44483,27586,1.3470927916793828e-4,1.6653354428206236e-4,1.1332584597830293e-4
104931,5496,6546,5257,2.126866412832487e-5,2.4506633564965945e-5,2.159624346798878e-5
104924,50910,53209,39371,1.9701377197471238e-4,1.9920156818794272e-4,1.6173971877081724e-4
104918,153724,189971,105177,5.948879411322075e-4,7.112052680980975e-4,4.320768687906897e-4
104417,1639,6009,10668,6.342674764615077e-6,2.2496236036034274e-5,4.3825133215998536e-5
104390,1313,1250,795,5.081105531384745e-6,4.67969629639588e-6,3.2659337182901046e-6
104378,53065,55807,40679,2.053532863845632e-4,2.0892784897037192e-4,1.6711310405826814e-4
104312,494158,516655,5769,0.001912314506609309,0.001934230792011531,2.3699586944422157e-5
104238,998,965,588,3.862104585165252e-6,3.6127255408176194e-6,2.415558523716455e-6
104135,11939,19335,7626,4.620207078385565e-5,7.238554231265147e-5,3.132831513922055e-5
104131,19755,19133,15996,7.644877362719393e-5,7.16293033911539e-5,6.571305126763335e-5
103821,71729,60840,36901,2.775800599091366e-4,2.2777017813818028e-4,1.5159272973411716e-4
102904,81653,96895,53694,3.159843944814612e-4,3.6275133811142305e-4,2.2057993090549545e-4
100922,7417,6312,5187,2.8702634978126924e-5,2.363059441828064e-5,2.1308676977070156e-5
100908,1821,1254,908,7.0469864224307846e-6,4.694671324544347e-6,3.7301481964873146e-6
100877,566,831,381,2.190331858921375e-6,3.1110620978439813e-6,1.565183329142805e-6
100869,12464,18202,10435,4.823373902755481e-5,6.814386558959825e-5,4.2867947610512256e-5
100865,10188,15209,12330,3.9425973460584754e-5,5.693880077750795e-5,5.065278332895219e-5
100727,15999,12639,7863,6.191363853512911e-5,4.731734519211802e-5,3.230193311561647e-5
100468,1994,3578,76,7.716469481783077e-6,1.3395162678803567e-5,3.122150472830792e-7
100114,9111,56868,7955,3.52581511777962e-5,2.1289997518675273e-4,3.267987764653809e-5
100017,177490,167176,94307,6.86858660141263e-4,6.258663264370221e-4,3.874219008437546e-4
99877,5023,4086,2545,1.9438227786858775e-5,1.5296991253658854e-5,1.0455095991255743e-5
98053,87252,155886,66862,3.376516525699785e-4,5.835993094879746e-4,2.746752959400163e-4
98027,34322,29809,34553,1.328207951623665e-4,1.1159765351941184e-4,1.4194692801016098e-4
97891,18106,26107,21724,7.006740041984173e-5,9.77382649680058e-5,8.924420641023174e-5
97693,18620,17903,15225,7.205650037653005e-5,6.702448223550035e-5,6.254571177480106e-5
95422,34001,39003,48518,1.3157857515050473e-4,1.460177557186628e-4,1.993164429484268e-4
95404,3528,4413,3134,1.3652810597658324e-5,1.6521199804796016e-5,1.2874762607699607e-5
94586,6414,7001,4059,2.482118117159311e-5,2.6210043016854047e-5,1.6674748380552875e-5
94582,74568,101081,61682,2.885665478022069e-4,3.7842270506879355e-4,2.53395375612038e-4
92552,2308,2966,6482,8.931600583728859e-6,1.1103983372088144e-5,2.662865705906473e-5
91648,4853,3427,2995,1.878035426032762e-5,1.2829855366198946e-5,1.2303737718589766e-5
91401,765,192,668,2.9604308693901977e-6,7.188013511264072e-7,2.7442059419091698e-6
90822,7011,7857,6566,2.7131478202999576e-5,2.9414699040625945e-5,2.6973736848167078e-5
87950,30102,35408,27566,1.1649005232729899e-4,1.3255894917022827e-4,1.1324368412375474e-4
87877,17553,39645,21239,6.792737653647862e-5,1.4842124773649173e-4,8.725178143743841e-5
85106,6567,9154,7765,2.541326734547115e-5,3.427035191776631e-5,3.18993400283304e-5
84390,8806,20779,11585,3.4077848674313834e-5,7.7791527474248e-5,4.7592254247032533e-5
84223,61803,71073,64387,2.3916798564826457e-4,2.660800438989955e-4,2.645077664396792e-4
84216,7790,2265,7641,3.0146086892221753e-5,8.479609689069335e-6,3.1389936530131685e-5
84185,1375,1518,1530,5.321035876354931e-6,5.683023182343157e-6,6.2853818729356736e-6
84181,8871,6507,6325,3.432938855210516e-5,2.4360627040518393e-5,2.5983686500861524e-5
84086,1244,481,955,4.81408627649857e-6,1.8007471348531346e-6,3.923228554675534e-6
68541,813,373,447,3.1461833945284064e-6,1.3964213748445307e-6,1.8363174491517946e-6
68263,5296,5956,3758,2.0494695273582337e-5,2.229781691306709e-5,1.5438212469602784e-5
68235,1320,1078,1124,5.108194441300733e-6,4.035770086011807e-6,4.617496225607645e-6
68142,1074,1745,3056,4.156212749967415e-6,6.532856029768649e-6,1.255433137496171e-5
68094,5122,2477,2639,1.982134236995633e-5,9.2732861809380755e-006,1.0841256707632184e-5
67178,46698,33717,44774,1.807139878938346e-4,1.2622825602046393e-4,1.8393574377700774e-4
67163,40288,39412,29292,1.5590828609933632e-4,1.4754895234684353e-4,1.2033425217126257e-4
67160,27941,27271,28600,1.0812731885180591e-4,1.0209599815920964e-4,1.1749145200389559e-4
66827,4125,4273,7800,1.5963107629064792e-5,1.5997073819599677e-5,3.2043123273789707e-5
66763,77681,51418,37379,3.0061337302627445e-4,1.924964993344667e-4,1.5355639805781865e-4
66608,6193,5060,4788,2.396594558710261e-5,1.8943410607810524e-5,1.9669547978833988e-5
66546,1322,994,1573,5.115934129848159e-6,3.721294494894004e-6,6.4620298602142574e-6
66437,153628,189754,105179,5.945164360819311e-4,7.103928728210431e-4,4.320850849761446e-4
66396,6294,5518,4081,2.4356799858747587e-5,2.0658051330809975e-5,1.676512642055587e-5
66391,277823,184198,158808,0.001075131745655677,6.895925587228227e-4,6.523979898543584e-4
66367,6939,7732,4435,2.6852849415292264e-5,2.8946729410986357e-5,1.8219391246058635e-5
66350,24925,16682,23041,9.645586852228847e-5,6.245335489318086e-5,9.46545645322293e-5
66291,116449,77113,84123,4.5063949582956753e-4,2.886923364031804e-4,3.45585084507822e-4
66287,123999,102739,109218,4.798568200960982e-4,3.846298542363331e-4,4.4867767150214927e-4
66261,58734,65563,30534,2.2729143357224036e-4,2.454519426244825e-4,1.2543650333870447e-4
66256,123060,139187,721659,4.7622303632308203e-4,5.210823107251627e-4,0.0029646420895692058
65419,1190,1963,936,4.605114685718086e-6,7.348995063860091e-6,3.845174792854765e-6
65232,1710,1719,1582,6.6174337080486775e-6,6.435518346803615e-6,6.499002694760938e-6
65051,82593,93949,64764,3.196220480987511e-4,3.517222298800772e-4,2.6605651739791236e-4
65017,18276,15588,14037,7.072527394637288e-5,5.8357684694575184e-5,5.766529761463924e-5
64799,477,223,316,1.8459157185609468e-6,8.34857819277025e-7,1.298157301861224e-6
64787,480,459,512,1.857525251382085e-6,1.7183844800365672e-6,2.1033434764333755e-6
64753,347,921,1213,1.3428359629782988e-6,3.4480002311844846e-6,4.98311647834704e-6
64652,379,199,272,1.4666709797371045e-6,7.450076503862241e-7,1.1174012218552307e-6
64643,1894,2091,1316,7.32948505441181e-6,7.82819596461103e-6,5.4062500292701604e-6
64616,6191,8205,3688,2.3958205898555184e-5,3.071752648954256e-5,1.5150645978684158e-5
64612,2145,1628,1366,8.300815967113692e-6,6.094836456425995e-6,5.611654665640608e-6
64604,4692,4512,3063,1.815730933225988e-5,1.689183175147057e-5,1.2583088024053573e-5
64586,15235,2887,5839,5.8957077510012634e-5,1.0808226566155925e-5,2.398715343534078e-5
64585,1253,10005,630,4.8489148749619844e-6,3.7456289156352625e-5,2.58809841826763e-6
64557,14673,7482,9151,5.678222502818611e-5,2.801079015170718e-5,3.759315654851918e-5
62840,36235,163943,61857,1.4022380725797884e-4,6.137627599360238e-4,2.541142918393346e-4
62820,10541,17272,10857,4.0792028489205324e-5,6.466217154507972e-5,4.4601562741478825e-5
62816,581809,1405676,528135,0.0022515102270444986,0.00526250941690606,0.002169627552590119
62766,2060,2073,1239,7.971879203848115e-6,7.760808337942928e-6,5.089926889259673e-6
62409,39714,46556,25973,1.5368699548622524e-4,1.742943526200053e-4,1.0669949240899231e-4
62393,66896,49913,55490,2.588771025342832e-4,1.8686214499360606e-4,2.279580654439219e-4
62375,9679,14830,8062,3.7456222725265e-5,5.551991686044072e-5,3.311944356837085e-5
62348,11800,8666,3016,4.566416242980959e-5,3.2443398483653356e-5,1.2390007665865354e-5
62311,12867,12610,12590,4.9793286269861016e-5,4.720877623804164e-5,5.1720887438078514e-5
62290,13899,26137,14516,5.37869655603325e-5,9.78505776791193e-5,5.9633074031068124e-5
62267,11537,17712,9297,4.4646393385823156e-5,6.630942464141107e-5,3.819293808672088e-5
62252,5751,2049,4897,2.2255474418121605e-5,7.670958169052127e-6,2.0117330086121563e-5
53745,37603,34484,21634,1.455177542244178e-4,1.2909971766793244e-4,8.887447806476494e-5
52871,3262,3877,2719,1.2623432020850752e-5,1.4514546032901462e-5,1.1169904125824898e-5
50367,3239,6408,2792,1.253442560255536e-5,2.398999509384384e-5,1.146979489492575e-5
48608,106822,130740,77540,4.1338450500653554e-4,4.894587950326379e-4,3.1854151008328896e-4
47358,2317,3134,2523,8.966429182192273e-6,1.173293455432375e-5,1.0364717951252747e-5
47286,10520,13663,9358,4.071076175945736e-5,5.115095239812553e-5,3.8443531743092826e-5
47259,28503,11748,13145,1.1030217133363242e-4,4.398165767204704e-5,5.4000878901790476e-5
46365,16881,6674,8713,6.53268411845437e-5,2.4985834465716885e-5,3.5793811933914065e-5
46362,1860,1593,1471,7.197910349105579e-6,5.96380496012691e-6,6.043004402018546e-6
46349,10609,11738,5530,4.105517789981779e-5,4.3944220101675877e-5,2.271775278257142e-5
46207,277301,30973,32506,0.001073111686944799,1.1595538671061567e-4,1.335376621971549e-4
46179,19161,23099,16409,7.41500861286086e-5,8.647704380035874e-5,6.740969356405324e-5
46149,6451,5173,2918,2.4964365409720477e-5,1.936645515300471e-5,1.1987414578579276e-5
46131,786307,905838,440237,0.0030428856413301938,0.003391237386987721,0.001808534418036328
42424,20235,28703,18030,7.830629887857601e-5,1.0745705823636076e-4,7.406891187518313e-5
42245,7856,91580,8675,3.040149661428679e-5,3.4285326945914776e-4,3.563770441027253e-5
42007,65657,192547,22471,2.540823654791532e-4,7.208491862257101e-4,9.231295167760622e-5
34087,1398,1338,1083,5.4100422946503224e-6,5.00914691566215e-6,4.449064423783879e-6
33999,1272,2010,503,4.922441916162525e-6,7.524951644604575e-6,2.066370641886695e-6
33395,34454,13508,8077,1.3333161460649657e-4,5.057067005737244e-5,3.318106495928198e-5
31695,9679,14830,7137,3.7456222725265e-5,5.551991686044072e-5,2.931945779551758e-5
31664,3001,4054,4238,1.1613402665411743e-5,1.5177191028471118e-5,1.7410096978759073e-5
31599,4591,2956,2561,1.77664550606149e-5,1.1066545801716977e-5,1.0520825474894286e-5
27127,12877,21367,11494,4.983198471259814e-5,7.999285661207262e-5,4.7218417808838316e-5
26911,403,343,341,1.5595472423062087e-6,1.2841086637310296e-6,1.4008596200464473e-6
26755,27844,46941,8614,1.0775194395725578e-4,1.757356990792952e-4,3.538711075390058e-5
26751,10034,29459,10163,3.8830017442433e-5,1.1028733855642099e-4,4.175054638865702e-5
26736,5224,8183,5245,2.0216066485875024e-5,3.063516383472599e-5,2.1546946355259873e-5
26723,2730,2780,2603,1.0564674867235608e-5,1.0407644563184438e-5,1.0693365369445462e-5
23170,18027,27396,19706,6.976168272221842e-5,1.0256396778884922e-4,8.095407528632051e-5
22969,91804,98701,78985,3.552671837039186e-4,3.6951256332045583e-4,3.2447770407439486e-4
22885,26731,81733,44054,1.0344480728061357e-4,3.059884939146596e-4,1.8097791701327328e-4
21827,3760,3195,2432,1.4550614469159665e-5,1.196130373358787e-5,9.990881513058535e-6
21709,887331,935177,595144,0.0034338327892377432,0.003501075474699688,0.002444906738161064
21683,17074,31002,15586,6.607372112937025e-5,1.1606395566469207e-4,6.402873324939568e-5
20297,3130,3301,4107,1.2112612576720679e-5,1.2358141979522241e-5,1.6871936831468502e-5
18588,16768,14114,8672,6.488954878161417e-5,5.283938682186516e-5,3.56253801320903e-5
18489,184,167,311,7.120513463631326e-7,6.252074251984896e-7,1.2776168382241793e-6
18488,8237,8886,1922,3.187590728257132e-5,3.326702503181903e-5,7.895754222079976e-6
18361,4276796,5350358,4629594,0.01655053451043728,0.020030440413593656,0.01901880144225605
18345,14707,10037,6479,5.6913799733492336e-5,3.757608938154036e-5,2.6616332780882502e-5
18257,19196,16914,24281,7.428553067818855e-5,6.332190652579193e-5,9.97485995142164e-5
18177,3519,7528,5472,1.361798199919491e-5,2.818300297541455e-5,2.2479483404381702e-5
18168,6760,6100,5304,2.6160147290297696e-5,2.2836917926411896e-5,2.1789323826177e-5
18037,3089,3468,2736,1.195394896149846e-5,1.298334940472073e-5,1.1239741702190851e-5
18023,1149,960,923,4.446451070495866e-6,3.594006755632036e-6,3.7917695873984487e-6
17863,274,1012,396,1.0603373309972734e-6,3.7886821215621047e-6,1.6268047200539389e-6
17830,128787,148892,84173,4.983856344786345e-4,5.574154727703804e-4,3.4579048914419244e-4
17829,55042,60574,26009,2.1300396851369315e-4,2.2677433876630725e-4,1.0684738374717903e-4
17651,2727,3876,2719,1.0553065334414469e-5,1.4510802275864345e-5,1.1169904125824898e-5
17644,11434,4645,7396,4.4247799425630747e-5,1.7389751437407092e-5,3.0383453811916496e-5
17537,14638,25435,2351,5.664678047860616e-5,9.522246023906338e-5,9.65812600213841e-6
17456,7542,10154,24115,2.918636551234101e-5,3.801410895488302e-5,9.906665612146651e-5
17382,11383,5940,3268,4.4050437367671404e-5,2.2237916800473223e-5,1.3425247033172406e-5
17297,13564,5829,7262,5.2490567728638746e-5,2.1822359769353268e-5,2.9832969386443697e-5
17267,14911,1511,3615,5.7703247965329727e-5,5.65681688308334e-6,1.4850755209583306e-5
17250,442645,119042,61511,0.0017129672185375478,4.456643252124467e-4,2.526928917556511e-4
17233,22417,25020,10444,8.675029908381707e-5,9.366880106865994e-5,4.290492044505893e-5
17222,11783,13141,4133,4.5598375077156474e-5,4.919671122475061e-5,1.6978747242381137e-5
17188,4729,6080,2262,1.830049357038725e-5,2.2762042785669562e-5,9.292505749399015e-6
17045,5686,4540,3073,2.200393454033028e-5,1.6996656948509838e-5,1.2624168951327663e-5
16980,2375,1566,2349,9.190880150067608e-6,5.862723520124759e-6,9.649909816683593e-6
16808,4643,5857,15230,1.7967686962847958e-5,2.1927184966392536e-5,6.25662522384381e-5
14764,1103,879,532,4.268438233905082e-6,3.290762435625583e-6,2.185505330981554e-6
14702,21437,28546,14503,8.295785169557866e-5,1.0686928838153344e-4,5.957966882561181e-5
14701,1014,1318,871,3.9240220935446545e-6,4.934271774919816e-6,3.5781487655731837e-6
14688,32382,25324,13336,1.253132972713639e-4,9.480690320794341e-5,5.478552461272558e-5
13139,14365,16491,4316,5.55903129918826e-5,6.173829729909157e-5,1.773052821149697e-5
9489,38089,39492,33780,1.4739849854144215e-4,1.4784845290981288e-4,1.3877137233187387e-4
9392,26395,29736,23875,1.0214453960464611e-4,1.1132435925570232e-4,9.808071386688837e-5
8811,5766,5075,4987,2.2313522082227295e-5,1.8999566963367275e-5,2.0487058431588366e-5
8598,128787,148892,86833,4.983856344786345e-4,5.574154727703804e-4,3.567180157991002e-4
7543,9098,9660,6981,3.5207843202237935e-5,3.616469297854736e-5,2.8678595330041787e-5
5990,25742,32658,21345,9.961753129391173e-5,1.2226361731815732e-4,8.768723926654375e-5
5900,1024,1273,803,3.962720536281781e-6,4.765802708249564e-6,3.298798460109376e-6
5290,58389,54192,57449,2.2595633729780948e-4,2.0288168135542843e-4,2.3600581909691601e-4
5269,2054,2374,1600,7.948660138205839e-6,8.887679206115057e-6,6.572948363854298e-6
4755,9750,9016,5158,3.77309816686986e-5,3.3753713446644204e-5,2.1189542287975294e-5
4732,20762,24384,13123,8.03457068108226e-5,9.128777159305371e-5,5.3910500861787473e-005
4713,18770,39556,47125,7.263697701758694e-5,1.4808805336018836e-4,1.9359386977914613e-4
4709,5257,5708,3526,2.034377134690754e-5,2.1369365167862147e-5,1.448513495684391e-5
4603,22060,82586,58182,8.536876467810165e-5,3.091819186673201e-4,2.3901705106610675e-4
4548,10401,5580,4444,4.0250250290885554e-5,2.089016426711121e-5,1.8256364080605314e-5
4543,36714,32345,27008,1.420774626650872e-4,1.210918213655398e-4,1.1095136838186057e-4
4541,35498,25472,26034,1.373717320282526e-4,9.536097924943669e-5,1.0695008606536425e-4
3772,142059,116342,107834,5.497462076793491e-4,4.355561812122316e-4,4.429920711674153e-4
3618,1806,898,279,6.988938758325094e-6,3.3618938193308003e-6,1.1461578709470934e-6
3253,21953,31127,15610,8.495469134081439e-5,1.1653192529433165e-4,6.41273274748535e-5
3232,4521663,5280688,3635592,0.017498131668208485,0.019769612860817735,0.014935349055026111
3204,4270,4540,4299,1.652423504875313e-5,1.6996656948509838e-5,1.7660690635131018e-5
3182,7710,13194,9171,2.9836499350324738e-5,4.939513034771779e-5,3.767531840306736e-5
3178,3524,2986,2359,1.3637331220563473e-5,1.117885851283048e-5,9.690990743957681e-6
3175,17440,15515,6969,6.749008413354908e-5,5.8084390430865665e-5,2.862929821731288e-5
3143,2254,10034,2820,8.722628992948374e-6,3.756485811042901e-5,1.1584821491293201e-5
3090,10683,15811,13852,4.134154637607253e-5,5.919254251385221e-5,5.6905300460068594e-5
2813,28452,40990,23722,1.1010480927567309e-4,1.5345660095141372e-4,9.74521756795948e-5
2810,1637,2158,1180,6.334935076067652e-6,8.079027686097848e-6,4.847549418342545e-6
2806,164393,111247,98213,6.361753096884481e-4,4.16481739108122e-4,4.034681110370139e-4
2672,1182,1235,1287,4.574155931528384e-6,4.62353994083913e-6,5.287115340175302e-6
2568,3744,3221,2836,1.4488696960780263e-5,1.2058641416552905e-5,1.1650550974931744e-5
2403,3554,3911,855,1.3753426548774854e-5,1.464183377216343e-5,3.5124192819346407e-6
2242,25154,43991,9566,9.734206286096867e-5,1.6469161581980093e-4,3.929801503039389e-5
2197,215586,254134,140754,8.342842475926211e-4,9.514159508706165e-4,5.782304837537174e-4
2193,29671,35532,24367,1.1482214944532884e-4,1.3302317504283072e-4,1.0010189548877356e-4
2044,3130,3301,3916,1.2112612576720679e-5,1.2358141979522241e-5,1.6087291120533395e-5
2042,7314,6390,3900,2.8304041017934517e-5,2.392260746717574e-5,1.6021561636894853e-5
2040,11749,4893,5812,4.546680037185024e-5,1.8318203182612035e-5,2.387623493170074e-5
2039,11675,9225,8586,4.5180431895595504e-5,3.4536158667401594e-5,3.527208415753313e-5
2037,27219,28824,5479,1.0533329128618535e-4,1.0791005283785188e-4,2.2508240053473565e-5
2017,66729,59818,76296,2.582308385405732e-4,2.23944058446247e-4,3.134310427303922e-4
2011,11980,64153,25125,4.636073439907787e-5,2.401732452021479e-4,1.0321582977614953e-4
1973,79557,20373,27002,3.0787320088375945e-4,7.627156211717861e-5,1.1092671982549611e-4
1968,4133,4708,4259,1.5994066383254494e-5,1.7625608130745442e-5,1.749636692603466e-5
1921,4260,4794,6009,1.6485536606016002e-5,1.794757123593748e-5,2.46855291990003e-5
1830,4695,2693,3448,1.8168918865081018e-5,1.0081937700955284e-5,1.4164703724106013e-5
1809,48207,36770,40785,1.86553582902867e-4,1.3765794625478122e-4,1.675485618873735e-4
1799,60598,89416,43067,2.345048232984408e-4,3.347517792308272e-4,1.7692322949132067e-4
1786,11870,9626,9410,4.593505152896947e-5,3.603740523928539e-5,3.8657152564918096e-5
1781,84506,83065,63317,3.270250601943635e-4,3.1097517828809903e-4,2.6011210722135165e-4
1771,116629,24732,57034,4.5133606779883576e-4,9.259059904197033e-5,2.343009606150413e-4
1767,65459,100501,30394,2.533161363129581e-4,3.762513259872659e-4,1.2486137035686723e-4
1746,29349,20019,28400,1.1357605958919336e-4,7.49462721260393e-5,1.166698334584138e-4
1740,103433,85889,84644,4.002696027629233e-4,3.215475481609166e-4,3.4772540081880204e-4
1732,11837,34097,6394,4.5807346667936955e-5,1.2765088369456827e-4,2.6267144899052742e-5
1721,7512,7550,6863,2.9070270184129628e-5,2.8265365630231117e-5,2.8193840388207533e-5
1713,27371,17360,26637,1.0592150761578968e-4,6.499162216434599e-5,1.0942726597999185e-4
1710,15573,22319,13771,6.026508487452752e-5,8.355691331140771e-5,5.657254494914847e-5
1708,11131,7648,9555,4.307523661069581e-5,2.8632253819868555e-5,3.925282601039239e-5
1681,154782,165268,79292,5.989822363737955e-4,6.187232380102035e-4,3.257388885417094e-4
1380,2391355,1644532,1599830,0.009254171453164178,0.006156728247763608,0.006572249988090639
1148,5903,8674,5292,2.2843690747725933e-5,3.247334853995029e-5,2.1740026713448092e-5
816,43320,44630,33716,1.6764165393723317e-4,1.670838765665185e-4,1.385084543973197e-4
782,88879,99839,60042,3.43947889203309e-4,3.7377295882869464e-4,2.466581035390874e-4
592,6685069,5558793,4616818,0.025870175989024132,0.020810770411625077,0.018966316449570673
573,36048,31098,13480,1.3950014637879459e-4,1.1642335634025527e-4,5.5377089965472465e-5
479,33394,33273,22967,1.2922957967636113e-4,1.245660278959841e-4,9.435056567040105e-5
473,7111,9427,3608,2.7518462630370844e-5,3.529239758889917e-5,1.4821998560491443e-5
136,275579,30874,32489,0.0010664478151054659,1.1558475476394112e-4,1.3346782462078893e-4
99,778020,905838,440237,0.003010816241833937,0.003391237386987721,0.001808534418036328
61,10520,13663,9358,4.071076175945736e-5,5.115095239812553e-5,3.8443531743092826e-5
54,897615,987003,470711,0.0034736302677486042,0.0036950994269052983,0.001933724435811388
