BinBase name,L1_SF_748,L2_SF_748,L3_SF_748,normL1_SF_748,normL2_SF_748,normL3_SF_748
114282,3371,1871,2847,1.3942316282375456e-5,7.71978435452884e-6,1.1153991358254202e-5
113559,6504,10078,12087,2.6900274429121914e-5,4.158203459376892e-5,4.7354511256487017e-5
113534,10182,6943,9616,4.211232998728772e-5,2.864696032789617e-5,3.7673614647338394e-5
112543,1946,2834,2980,8.048575344260645e-6,1.1693142095528985e-5,1.1675059447698462e-5
112530,9407,9475,11591,3.890696210866387e-5,3.909404423258191e-5,4.5411279885326466e-5
111776,24948,13681,57504,1.0318389398181634e-4,5.6448086453398747e-5,2.252894692887424e-4
111772,28671,3280,27567,1.1858206767486998e-4,1.3533347238297485e-5,1.0800213550157836e-4
111739,9034,16836,23789,3.7364249568371364e-5,6.94656811292611e-5,9.320066751721433e-5
111732,5954,15033,15342,2.4625497224937248e-5,6.202646616869698e-5,6.0106967129728126e-5
110962,9147,12711,12020,3.783161288486749e-5,5.2445846568902236e-5,4.7092018309172994e-5
110647,12159,19561,15537,5.0289120046693315e-5,8.070908699034668e-5,6.0870939140567456e-5
110628,116916,122027,151852,4.835597301899166e-4,5.034859034901607e-4,5.949265527690963e-4
110612,26738,31588,39434,1.1058725979179916e-4,1.3033273553760395e-4,1.5449472961763126e-4
110605,38928,67355,42151,1.6100459455363743e-4,2.779081107425387e-4,1.6513940630199259e-4
110346,75534,52538,77858,3.124054933470625e-4,2.1677286500172964e-4,3.0503247599963316e-4
110328,14214,12853,14306,5.8788514873237836e-5,5.3031741479828526e-5,5.60481209593202e-5
110321,68356,70776,92627,2.8271758285317613e-4,2.92023226871263e-4,3.628945407590488e-4
110283,6685,9677,16560,2.764888292722632e-5,3.992750037347706e-5,6.487885384358608e-5
110182,1781,2981,2608,7.366142183005247e-6,1.2299667108952684e-5,1.021763591932805e-5
110123,5647,7755,8475,2.33557579491469e-5,3.199728897347469e-5,3.320339893263237e-5
110031,9791,16445,17507,4.049517019304007e-5,6.785240711396407e-5,6.858901535263656e-5
110021,14886,12149,15646,6.156787902089618e-5,5.0127023048193945e-5,6.129797990560072e-5
109714,5952,5673,5661,2.4617225307831123e-5,2.3406914293555374e-5,2.2178695145443287e-5
109387,67834,73343,68268,2.8055861248847723e-4,3.0261472149343063e-4,2.6746072428707337e-4
109386,9729,7231,10126,4.023874076275017e-5,2.983525423174668e-5,3.9671695291072025e-5
108314,2762139,2380098,2745036,0.01142409242179895,0.009820333138773587,0.010754516270494093
107960,21418,24434,34153,8.858396028950387e-5,1.008151848843173e-4,1.3380480044202872e-4
107143,110604,41021,99519,4.574535598029828e-4,1.6925348690920766e-4,3.8989605408573934e-4
106940,75797,59352,59168,3.134932504465181e-4,2.448875686851928e-4,2.3180869711457135e-4
106931,1749,2005,1872,7.23379150930723e-6,8.272671101459286e-6,7.3341313040575574e-6
106902,1073,821,765,4.4378835274366255e-6,3.387462830073852e-6,2.997120965600444e-6
106482,27192,20418,30304,1.1246498497488976e-4,8.424508655840185e-5,1.187251682896155e-4
106427,145937,161845,157863,6.035893833583586e-4,6.677757877384928e-4,6.184764797288666e-4
105769,1504,1822,1602,6.220481663806789e-6,7.517609350054274e-6,6.276323904433871e-6
105406,32596,37561,41684,1.3481570499564237e-4,1.549774559810036e-4,1.6330979128116198e-4
105370,44693,25271,30636,1.8484839561204577e-4,1.0426866404238285e-4,1.2002587961063427e-4
105085,954,1035,1583,3.945704459622126e-6,4.270431216962774e-6,6.201885605941835e-6
105081,4458,4268,1310,1.8438103229554965e-5,1.7609855491784655e-5,5.1323247907667735e-6
104990,9367,7314,7598,3.8741523766541356e-5,3.0177713933203597e-5,2.976748378644729e-5
104933,25409,27154,18692,1.050905708747784e-4,1.1203796064290546e-4,7.323161449542941e-5
104931,6578,6104,4122,2.7206335362048577e-5,2.518522912883166e-5,1.6149192967588276e-5
104924,46302,51391,49493,1.9150315292392416e-4,2.12040319488825e-4,1.9390393196138926e-4
104918,136289,137758,94018,5.636856552384066e-4,5.683923319674954e-4,3.683442077697027e-4
104417,18468,2343,23203,7.638288255796794e-5,9.667266030283844e-6,9.090483367951256e-5
104390,1860,1194,2001,7.692882908697227e-6,4.926468476380243e-6,7.839528172766652e-6
104378,33532,40575,45456,1.3868696220130936e-4,1.6741328176643916e-4,1.7808775243442326e-4
104312,256282,234022,264352,0.001059971729896098,9.655795693295287e-4,0.0010356796359456322
104238,1022,745,1035,4.226949641230411e-6,3.0738852721133007e-6,4.05492836522413e-6
104135,15546,16582,5405,6.429761166591778e-5,6.841767192239295e-5,2.1175737018392683e-5
104131,6988,7429,7934,2.8902078368804415e-5,3.065220629064391e-5,3.108386632820121e-5
103821,54279,82604,67163,2.244956943017079e-4,3.408257973391236e-4,2.631315495589838e-4
102904,122541,79489,127724,5.068244970508961e-4,3.2797324348324047e-4,5.003977492945767e-4
100922,14842,13972,15113,6.138589684456141e-5,5.76487584187477e-5,5.9209789742639884e-5
100908,3934,3829,4541,1.627086094774994e-5,1.579853249251252e-5,1.7790753339596885e-5
100877,1207,1258,1423,4.992101973547071e-6,5.190533788347023e-6,5.575036776535206e-6
100869,8994,7703,8891,3.719881122624885e-5,3.1782735907501686e-5,3.483320588908961e-5
100865,8532,37617,34129,3.5287998374733725e-5,1.5520851312897453e-4,1.3371077311761771e-4
100727,31260,30856,37936,1.2929006436875016e-4,1.2731248853198389e-4,1.486258574523117e-4
100468,4408,5803,7547,1.8231305301901814e-5,2.3943296958487898e-5,2.9567675722073924e-5
100114,12817,12789,12019,5.3010580774608787e-5,5.2767676167861744e-5,4.70881005039892e-5
100017,157278,129713,164175,6.504952893086464e-4,5.351984970491712e-4,6.432056660489581e-4
99877,9624,2669,11919,3.980446511467855e-5,1.101234871311463e-5,4.669631998561006e-5
98053,98048,112020,146881,4.055224642107235e-4,4.6219681635185493e-4,5.754511432004691e-4
98027,24293,32123,18723,1.0047484112956006e-4,1.3254015650482624e-4,7.335306645612695e-5
97891,16531,18932,20284,6.837153084068486e-5,7.811382009617317e-5,7.946876034802538e-5
97693,17874,25794,31043,7.39261231774485e-5,1.0642657276361137e-4,1.2162042632043737e-4
95422,17334,25376,30718,7.169270555879447e-5,1.0470189619482835e-4,1.2034713963570516e-4
95404,6934,5521,6724,2.8678736606939014e-5,2.277975917763427e-5,2.634332205581358e-5
94586,5478,5720,2930,2.265678095367925e-5,2.360083725703098e-5,1.147916918850889e-5
94582,60409,57974,40542,2.4984912023198427e-4,2.3920191243690804e-4,1.5883565776127217e-4
92552,5763,34439,10854,2.383552914130221e-5,1.420960199816241e-4,4.252385746487218e-5
91648,3014,3509,3639,1.2465779078931957e-5,1.447820593267862e-5,1.4256893063817016e-5
91401,2887,2378,3532,1.1940512342692952e-5,9.811676747765677e-6,1.3837687909151332e-5
90822,4359,1599,7358,1.8028643332801725e-5,6.597506778670024e-6,2.8827210542337346e-005
87950,20090,22604,21333,8.309140733103616e-5,9.326456737026718e-5,8.357853798582259e-5
87877,13893,15659,10667,5.74608721777046e-5,6.460935500137204e-5,4.179122789550319e-5
85106,8168,9330,10376,3.378250946141879e-5,3.8495771260157177e-5,4.065114658701988e-5
84390,14686,14686,21339,6.074068731028358e-5,6.059473705537709e-5,8.360204481692533e-5
84223,49071,53937,55795,2.029556221573557e-4,2.2254516768050348e-4,2.1859394022964287e-4
84216,8753,9488,9699,3.620204521496066e-5,3.914768249907516e-5,3.799879247759308e-5
84185,1398,1524,1339,5.782070057182109e-6,6.2880552412089534e-6,5.245941141096725e-6
84181,7609,9098,8266,3.1470508630256553e-5,3.7538534504277595e-5,3.238457764921996e-5
84086,9841,9020,9264,4.070196812069323e-5,3.721670490531808e-5,3.629454722264381e-5
68541,631,602,543,2.6097898469827685e-6,2.4838643406875263e-6,2.127368214798747e-6
68263,4947,3152,4498,2.0460586962002783e-5,1.3005216614363924e-5,1.7622287716693855e-5
68235,2150,3041,3613,8.892310889085502e-6,1.254722833892154e-5,1.4155030129038437e-5
68142,2657,2884,3459,1.0989241875488457e-5,1.1899443120503033e-5,1.3551688130734558e-5
68094,13968,14462,14943,5.777106906918433e-5,5.967050846349336e-5,5.854376286139534e-5
67178,29907,48864,34729,1.2369411244645589e-4,2.0161386568663667e-4,1.3606145622789258e-4
67163,24547,27007,26056,1.0152537460203807e-4,1.1143143562948176e-4,1.020823318688695e-4
67160,19511,23040,19368,8.069668732881268e-5,9.506351230804087e-5,7.588005079967242e-5
66827,3253,2900,3367,1.345427317311402e-5,1.1965459448494727e-5,1.3191250053825746e-5
66763,56696,44492,58398,2.3449230612446125e-4,1.8357490406290601e-4,2.2879198712305194e-4
66608,3998,5223,5306,1.653556229514597e-5,2.155020506878895e-5,2.0787874305197328e-5
66546,3274,2673,5459,1.3541128302728344e-5,1.1028852795112554e-5,2.1387298498317417e-5
66437,137005,137202,94800,5.666470015623997e-4,5.66098264569784e-4,3.714079314234276e-4
66396,5661,5364,6065,2.3413661368889783e-5,2.2131973959215763e-5,2.3761488439695026e-5
66391,211421,183834,198118,8.744284932471377e-4,7.585028525015792e-4,7.761877274023906e-4
66367,8880,6429,9801,3.6727311951199656e-5,2.6526185791162965e-5,3.839840860633981e-5
66350,63009,71281,100369,2.606026124699481e-4,2.941068672235009e-4,3.9322618849196205e-4
66291,210792,251577,308338,8.718269753172611e-4,0.0010380118591979165,0.001208008214759882
66287,186346,182466,266699,7.707193325290824e-4,7.528584564582893e-4,0.0010448747247119906
66261,60144,53137,70056,2.487530912154226e-4,2.1924435128091874e-4,2.7446575995569245e-4
66256,80299,75175,91950,3.321133358524078e-4,3.101735910484797e-4,3.60242186649622e-4
65419,985,762,823,4.073919174767079e-6,3.1440276206044767e-6,3.2243536662603473e-6
65232,317,442,695,1.311098861320979e-6,1.8237010607705758e-6,2.722874602735044e-6
65051,48939,40294,46564,2.0240967562835135e-4,1.6625387000608502e-4,1.8242868057806417e-4
65017,3556,6058,6029,1.4707468614692117e-5,2.4995432185855538e-5,2.3620447453078534e-5
64799,800,1273,2054,3.3087668424504197e-6,5.2524240958392374e-6,8.047171847507598e-6
64787,713,840,446,2.9489384483339368e-6,3.4658572195639898e-6,1.747341111970978e-6
64753,4031,4474,7423,1.6672048927397052e-5,1.8459815714677727e-5,2.9081867879283788e-5
64652,1907,1807,2145,7.887272960691187e-6,7.45571904256206e-6,8.403692119232619e-6
64643,3467,2591,3465,1.4339368303469507e-5,1.0690519114155117e-5,1.3575194961837306e-5
64616,3052,1058,1560,1.2622945503948351e-5,4.365329688450835e-6,6.111776086714631e-6
64612,2397,2593,3285,9.91389265169207e-6,1.0698771155154078e-5,1.2869990028754849e-5
64604,3569,3602,4967,1.4761236075881935e-5,1.4861925839130348e-5,1.9459738347892034e-5
64586,808,2707,3459,3.341854510874924e-6,1.1169137492094906e-5,1.3551688130734558e-5
64585,1159,1706,2359,4.793575963000046e-6,7.038990972114485e-6,9.242102428563985e-6
64557,20089,22111,24064,8.30872713724831e-5,9.123043926402307e-5,9.427806394275698e-5
62840,32983,28376,21543,1.3641632095567774e-4,1.1707995769327117e-4,8.440127707441878e-5
62820,4891,4662,4673,2.0228973283031253e-5,1.9235507568580144e-5,1.8307903623857353e-5
62816,401439,264273,591457,0.0016603350655830676,0.0010903958154593267,0.002317213300589728
62766,1413,2180,1400,5.844109435478054e-6,8.99472468886845e-6,5.484927257308002e-6
62409,50562,47004,47732,2.0912233635997265e-4,1.9393946755760213e-4,1.8700467703273256e-4
62393,90697,98911,133694,3.751190328871572e-4,4.081088136241593e-4,5.237870462418114e-4
62375,18094,16403,17982,7.483603405912237e-5,6.767911425298587e-5,7.04499728149375e-5
62348,22645,24193,30205,9.365878143411219e-5,9.982081394394239e-5,1.1833730557642015e-4
62311,15622,14113,18348,6.461194451595057e-5,5.823052730917451e-5,7.188388951220516e-5
62290,8634,9087,9934,3.570986614714615e-5,3.74931482787833e-5,3.891947669578407e-5
62267,4688,3326,3904,1.938937369675946e-5,1.3723144181273609e-5,1.5295111437521745e-5
62252,788,428,473,3.2591353398136635e-6,1.7659367737778424e-6,1.8531218519333465e-6
53745,27503,32761,38802,1.1375126808489237e-4,1.3517255758349508e-4,1.5201867674147508e-4
52871,2709,2669,2281,1.1204311720247733e-5,1.101234871311463e-5,8.936513624228253e-6
50367,1211,1104,1090,5.008645807759323e-6,4.555126631426958e-6,4.270407650332659e-6
48608,123143,129999,190531,5.093143440998401e-4,5.363785389120228e-4,7.46463339472965e-4
47358,2416,2206,2587,9.992475864200268e-6,9.102001221854954e-6,1.013536201046843e-5
47286,7632,6952,8381,3.1565635676977006e-5,2.86840945123915e-5,3.283512524535598e-5
47259,34225,31836,44064,1.4155318147858202e-4,1.3135598862147523e-4,1.7263416761858558e-4
46365,25236,20199,28979,1.043750500450985e-4,8.334148806901551e-5,1.1353407642109185e-4
46362,3117,2376,3658,1.2891782809897447e-5,9.803424706766714e-6,1.4331331362309052e-5
46349,1461,394,447,6.042635446025079e-6,1.6256520767954905e-6,1.7512589171547695e-6
46207,248201,278268,482225,0.001026549048828796,0.0011481394723495623,0.0018892636047538225
46179,8144,6877,8696,3.3683246456145276e-5,2.837464297493043e-5,3.406923387825028e-5
46149,2839,3740,3103,1.1741986332145927e-5,1.5431316668058717e-5,1.2156949485304808e-5
46131,639585,442346,573481,0.0026452970511608147,0.001825128663863396,0.0022467868346058933
42424,8853,7369,6192,3.661564107026696e-5,3.040464506067505e-5,2.4259049698036538e-5
42245,6535,75097,7347,2.7028489144266865e-5,3.098517614495202e-4,2.8784114685315638e-5
42007,102104,62120,107668,4.2229791210194706e-4,2.5630839342775604e-4,4.218222485284557e-4
34087,3806,3899,4741,1.5741458252957872e-5,1.6087353927476187e-5,1.857431437635517e-5
33999,1089,848,1135,4.5040588642856336e-6,3.4988653835598375e-6,4.446708883603273e-6
33395,35645,29926,26135,1.474262426239315e-4,1.2347528946746663e-4,1.0239183847838903e-4
31695,15068,15456,15928,6.232062347755366e-5,6.377177283997742e-5,6.24028009674299e-5
31664,10168,7319,8318,4.205442656754484e-5,3.0198344035701004e-5,3.2588303518777115e-5
31599,3415,2767,7394,1.412429845871023e-5,1.1416698722063763e-5,2.8968251528953835e-5
27127,19589,13302,24374,8.10192920959516e-5,5.488432468409547e-5,9.549258354973233e-5
26911,223,260,243,9.223187573330545e-7,1.0727653298650445e-6,9.520266596613176e-7
26755,9764,6113,9131,4.0383499312107376e-5,2.5222363313326987e-5,3.577347913319955e-5
26751,33445,26458,35593,1.3832713380719286e-4,1.0916625037526672e-4,1.3944643990668838e-4
26736,654,1494,1698,2.704916893703218e-6,6.164274626224525e-6,6.652433202077849e-6
26723,1443,1416,1137,5.968188192069945e-6,5.842445027265011e-6,4.454544493970856e-6
23170,27113,24842,31689,1.1213824424919779e-4,1.0249860124810552e-4,1.2415132846916663e-4
22969,112379,128180,167035,4.6479488623466967e-4,5.28873307623467e-4,6.544105888746016e-4
22885,40039,26902,41924,1.6559964450609045e-4,1.1099820347703626e-4,1.6425006452527193e-4
21827,1703,1500,1868,7.043537415866331e-6,6.189030749221411e-6,7.318460083322392e-6
21709,679684,611877,742653,0.002811144853180089,0.0025246170451608996,0.002909569773158257
21683,12016,12493,13121,4.9697677973605305e-5,5.154637410001539e-5,5.140552181652736e-5
20297,7643,6625,6358,3.1611131221060696e-5,2.733488580906123e-5,2.4909405358545915e-5
18588,13104,11942,18129,5.4197600879337873e-5,4.927293680480139e-5,7.102589017695485e-5
18489,410,382,473,1.6957430067558402e-6,1.5761398308017193e-6,1.8531218519333465e-6
18488,10516,10248,17173,4.349374014401077e-5,4.2283458078680675e-5,6.728046842125023e-5
18361,918387,516390,1299202,0.003798410567671892,0.002130635725726963,0.005090020330392194
18345,3676,5767,6029,1.520378364105968e-5,2.3794760220506585e-5,2.3620447453078534e-5
18257,14802,24712,17967,6.12204585024389e-5,1.01962218583173e-4,7.039120573718063e-5
18177,6499,6204,7953,2.6879594636356598e-5,2.5597831178779753e-5,3.1158304626693244e-5
18168,3824,3587,4118,1.5815905506913006e-5,1.4800035531638133e-5,1.6133521746853112e-5
18037,2375,2666,2132,9.822901563524684e-6,1.0999970651616188e-5,8.35276065184333e-6
18023,870,964,1024,3.5982839411648313e-6,3.977483761499627e-6,4.011832508202425e-6
17863,817,635,458,3.3790781378524914e-6,2.620023017170397e-6,1.794354774176475e-6
17830,82183,66552,81443,3.399054817663786e-4,2.7459491628145557e-4,3.1907780758352547e-4
17829,5001,1552,9884,2.0683928723868187e-5,6.40358381519442e-6,3.87235864365945e-5
17651,2709,2669,2950,1.1204311720247733e-5,1.101234871311463e-5,1.1557525292184719e-5
17644,32292,39082,41952,1.335583735955112e-4,1.6125313316071413e-4,1.643597630704181e-4
17537,19494,12388,16037,8.062637603341061e-5,5.111314194756989e-5,6.282984173246317e-5
17456,9059,10136,10877,3.746764853219794e-5,4.182134378273881e-5,4.261396698409939e-5
17382,1217,515,1025,5.033461559077701e-6,2.124900557232684e-6,4.015750313386216e-6
17297,4258,7225,31882,1.761091151894236e-5,2.9810498108749794e-5,1.249074648696384e-4
17267,14406,17888,19547,5.9582618915425935e-5,7.380625469471506e-5,7.658133792757109e-5
17250,78722,67945,108266,3.2559092921422743e-4,2.803424628372325e-4,4.24165096028363e-4
17233,34800,23621,30534,1.4393135764659325e-4,9.746073021823929e-5,1.1962626348188754e-4
17222,18771,1407,20777,7.763607799954603e-5,5.805310842769683e-6,8.140023830363454e-5
17188,5007,3903,4892,2.0708744475186565e-5,1.610385800947411e-5,1.9165902959107676e-5
17045,3491,9095,5755,1.4438631308743019e-5,3.7526156442779154e-5,2.254696883271968e-5
16980,1784,2918,3521,7.378550058664436e-6,1.2039727817485383e-5,1.3794592052129626e-5
16808,9648,11140,10172,3.990372811995206e-5,4.596386836421768e-5,3.985191432952643e-5
14764,1956,1694,1887,8.089934929791276e-6,6.989478726120713e-6,7.392898381814429e-6
14702,10513,9129,9803,4.348133226835158e-5,3.766644113976151e-5,3.8406244216707395e-5
14701,4918,4047,2463,2.0340644163963956e-5,1.6698004961399366e-5,9.649554167678292e-6
14688,24281,13473,32829,1.004252096269233e-4,5.558987418950671e-5,1.2861762637868886e-4
13139,8907,9657,8996,3.683898283213236e-5,3.984497996348744e-5,3.524457543338771e-5
9489,65030,65498,69153,2.689613847056885e-4,2.7024609067500264e-4,2.709279818747288e-4
9392,20795,26572,32004,8.60072581109456e-5,1.0963661671220755e-4,1.2538543710206095e-4
8811,20985,15743,21218,8.679309023602757e-5,6.495594072332845e-5,8.312799038968657e-5
8598,81734,66552,79558,3.3804843637605327e-4,2.7459491628145557e-4,3.116927448120786e-4
7543,5165,4468,6205,2.1362225926570522e-5,1.8435059591680842e-5,2.4309981165425827e-5
5990,15895,24672,26027,6.574106120093678e-5,1.0179717776319376e-4,1.0196871551853956e-4
5900,1244,1211,901,5.1451324400104024e-6,4.996610824871419e-6,3.5299424705960787e-6
5290,29286,52868,42135,1.2112568218500375e-4,2.1813445176655836e-4,1.6507672141905191e-4
5269,5395,5320,5882,2.2313496393775017e-5,2.1950429057238602e-5,2.3044530091061193e-5
4755,16055,13231,18020,6.640281456942686e-5,5.459137722863232e-5,7.059884941192157e-5
4732,81734,12331,79558,3.3804843637605327e-4,5.087795877909948e-5,3.116927448120786e-4
4713,15804,13033,4785,6.536468897260804e-5,5.3774425169735096e-5,1.8746697804441996e-5
4709,4238,3398,4253,1.7528192347881098e-5,1.4020217657236235e-5,1.6662425446664952e-5
4603,151440,134119,45128,6.263495632758644e-4,5.533777433698843e-4,1.7680271233413966e-4
4548,7163,6049,7838,2.9625871115590447e-5,2.495829800136021e-5,3.070775703055723e-5
4543,36218,18703,41231,1.4979614687483662e-4,7.716896140179203e-5,1.6153502553290446e-4
4541,33250,23241,18186,1.3752062188934557e-4,9.5892842428436535e-005,7.124920507243096e-5
3772,94609,85295,93591,3.912989027467397e-4,3.519289185032268e-4,3.6667130495622374e-4
3618,8681,4930,5673,3.5904256199140117e-5,2.0341281062441035e-5,2.2225708807648783e-5
3253,48556,58438,55608,2.0082560350252824e-4,2.411163859486672e-4,2.1786131066027387e-4
3232,3285278,2934653,3223149,0.013587773643289787,0.012108438436863241,0.012627669860332164
3204,6591,6206,7401,2.7260102823238395e-5,2.5606083219778716e-5,2.8995676165240375e-5
3182,24600,61042,19894,1.017445804053504e-4,2.518605433293156e-4,7.794081632634672e-5
3178,13711,9845,11316,5.670812772104713e-5,4.062067181738986e-5,4.433388345978383e-5
3175,8012,26232,28119,3.3137299927140955e-5,1.0823376974238403e-4,1.1016476396303123e-4
3143,3442,5084,6719,1.4235969339642931e-5,2.0976688219361102e-5,2.6323733029894622e-5
3090,7365,4627,5952,3.0461334743309178e-5,1.9091096851098312e-5,2.3318776453926595e-5
2813,12068,13447,14085,4.9912747818364584e-5,5.548259765652021e-5,5.51822860137023e-5
2810,2041,2045,2360,8.441491406801633e-6,8.437711921438523e-6,9.246020233747775e-6
2806,255174,286371,343644,0.0010553890878193042,0.0011815726164568564,0.0013463302445788222
2672,1235,1203,1188,5.107908813032836e-6,4.963602660875571e-6,4.654352558344219e-6
2568,8117,7814,9395,3.3571575575212574e-5,3.224072418294407e-5,3.680777970172049e-5
2403,2823,780,2547,1.1675810995296918e-5,3.2182959895951337e-6,9.978649803116773e-6
2242,12772,10020,11101,5.2824462639720954e-5,4.1342725404799026e-5,4.349155534526867e-5
2197,103554,134216,163740,4.282950520038885e-4,5.537779673583339e-4,6.415014207940088e-4
2193,124227,108943,128484,5.137977231713603e-4,4.495010512749521e-4,5.033752812342581e-4
2044,6438,6625,6358,2.6627301164619753e-5,2.733488580906123e-5,2.4909405358545915e-5
2042,7577,6681,8437,3.1338157956558536e-5,2.7565942957032164e-5,3.30545223356483e-5
2040,2040,2553,3350,8.43735544824857e-6,1.0533730335174841e-5,1.3124647365701291e-5
2039,9886,11495,8488,4.088808625558106e-5,4.742860564153341e-5,3.325433040002166e-5
2037,38844,19486,43027,1.6065717403518012e-4,8.039963545288561e-5,1.6857140364299388e-4
2017,150305,167094,209499,6.216552503181379e-4,6.894332693402682e-4,8.207762681991208e-4
2011,10292,8476,6828,4.256728542812465e-5,3.4972149753600454e-5,2.6750773794927886e-5
1973,170213,129628,243485,7.039939131925166e-4,5.348477853067154e-4,9.539267951754564e-4
1968,10248,8112,8700,4.238530325178988e-5,3.347027829178939e-5,3.4084905098985446e-5
1921,6239,9539,8785,2.580424541256021e-5,3.935810954454869e-5,3.4417918539607717e-5
1830,14859,16150,19628,6.145620813996348e-5,6.663523106661719e-5,7.689868014745819e-5
1809,82866,99473,132419,3.427303414581206e-4,4.1042763714486757e-4,5.187918446324775e-4
1799,39569,42501,53814,1.6365574398615083e-4,1.7535999724843944e-4,2.1083276816055203e-4
1786,27321,32254,40369,1.1299852362823489e-4,1.3308066519025826e-4,1.5815787746447624e-4
1781,87054,119259,129507,3.6005173587834856e-4,4.920650787475975e-4,5.073831959372767e-4
1771,84296,108791,69040,3.486447621890007e-4,4.48873896159031e-4,2.7048526988896035e-4
1767,120059,164951,178145,4.965590479221937e-4,6.805912074098806e-4,6.979374044665243e-4
1746,66519,63216,87833,2.7511982699119936e-4,2.6083051189518714e-4,3.441125827079527e-4
1740,165070,163677,246605,6.827226783541135e-4,6.753346572935418e-4,9.661503473488857e-4
1732,21085,28418,29787,8.720668609133387e-5,1.1725325055424937e-4,1.1669966300959533e-4
1721,16953,17643,20602,7.011690535007746e-5,7.279537967234223e-5,8.071462239647105e-5
1713,85182,73718,95716,3.5230922146701457e-4,3.0416197918073596e-4,3.7499664097178053e-4
1710,28058,33897,29315,1.1604672508184235e-4,1.3985971687090543e-4,1.1485045896284578e-4
1708,25473,24540,33666,1.0535527222217443e-4,1.0125254305726228e-4,1.318968293175223e-4
1681,52574,34154,51225,2.1744388496873547e-4,1.4092010413927205e-4,2.0068957053971602e-4
1380,945426,2784561,3177140,0.0039102427509881636,0.011489155768055146,0.012447415561631104
1148,3411,4759,4139,1.4107754624497978e-5,1.9635731557029795e-5,1.621579565571273e-5
816,35506,16012,38550,1.4685134438505574e-4,6.606584023768882e-5,1.5103138983515963e-4
782,83304,86226,55148,3.445418913043622e-4,3.557702435882436e-4,2.160591202757298e-4
592,4477652,4508442,4933517,0.018519383087039758,0.01860192411272085,0.019328558476923146
573,13924,13730,14238,5.758908689284956e-5,5.665026145787331e-5,5.578171020682239e-5
479,28993,29225,31878,1.1991384632895627e-4,1.2058294909733049e-4,1.248917936489032e-4
473,4705,5649,6969,1.9459684992161532e-5,2.330788980156783e-5,2.7303184325842478e-5
136,247221,271096,476633,0.001022495809446794,0.001118547653327285,0.0018673552381660609
99,639585,442346,620047,0.0026452970511608147,0.001825128663863396,0.002429223350794325
61,7632,6952,8381,3.1565635676977006e-5,2.86840945123915e-5,3.283512524535598e-5
54,303071,244383,266054,0.001253489094635364,0.0010083292677246507,0.0010423477403684453
